model_name,def_gen,atk_gen,accuracy,adv_accuracy,def_value,adv_failure_rate,train_time,predict_time,adv_predict_time,data.sample.random_state,Epochs,model_layers,model.init.name,data,attack,model,dataset
ResNet152,Gauss-out,PGD,0.4838333333333333,0.12,0.2929292929292929,12.916882195304366,274.066560329,6.812789547,0.069368847,4,20.0,152,torch_example.ResNet152,0051407fe7d656f38aa7f521c1280f5d,0051407fe7d656f38aa7f521c1280f5d,0051407fe7d656f38aa7f521c1280f5d,cifar
ResNet152,Gauss-out,PGD,0.6095833333333334,0.1,0.494949494949495,27.289214531314983,133.183697618,3.298006247,0.031424669,7,20.0,152,torch_example.ResNet152,0229c449afc5e12b070e2f8f5d323ac3,0229c449afc5e12b070e2f8f5d323ac3,0229c449afc5e12b070e2f8f5d323ac3,cifar
ResNet152,Gauss-out,PGD,0.0943333333333333,0.1,0.2929292929292929,19.112345824053552,206.371494572,4.708998091,0.034182485,5,20.0,152,torch_example.ResNet152,07d1de2afa67a0258acf76e7f38a65e5,07d1de2afa67a0258acf76e7f38a65e5,07d1de2afa67a0258acf76e7f38a65e5,cifar
ResNet152,Gauss-out,Thresh,0.19725,0.05,0.0909090909090909,28.826511152182466,132.790291197,3.295577446,0.034165837,5,20.0,152,torch_example.ResNet152,09b3cf5fd5934295d6ec0be2ce2efcde,09b3cf5fd5934295d6ec0be2ce2efcde,09b3cf5fd5934295d6ec0be2ce2efcde,cifar
ResNet152,Gauss-out,HSJ,0.0,0.12,0.0909090909090909,25.5154339615514,134.672440996,3.448892938,0.033156258,4,20.0,152,torch_example.ResNet152,0ac9506093a7e4a58794bf44d4bce054,0ac9506093a7e4a58794bf44d4bce054,0ac9506093a7e4a58794bf44d4bce054,cifar
ResNet152,Gauss-out,FGM,0.0,0.08,0.2929292929292929,18.79620514433024,302.285619115,4.894605017,0.047185722,1,20.0,152,torch_example.ResNet152,10895b59deb9ab3bc45a3874260be0aa,10895b59deb9ab3bc45a3874260be0aa,10895b59deb9ab3bc45a3874260be0aa,cifar
ResNet152,Gauss-out,PGD,0.0,0.04,1.0,29.13334450864151,133.032401058,3.295193244,0.031420773,5,20.0,152,torch_example.ResNet152,1125c79d398c68652d4ab5c9a60b495d,1125c79d398c68652d4ab5c9a60b495d,1125c79d398c68652d4ab5c9a60b495d,cifar
ResNet152,Gauss-out,FGM,0.6059166666666667,0.09,0.494949494949495,13.383317638265726,254.161433289,6.799509842,0.069331106,5,20.0,152,torch_example.ResNet152,13ddf00eb1d6d902168cb72eb204878a,13ddf00eb1d6d902168cb72eb204878a,13ddf00eb1d6d902168cb72eb204878a,cifar
ResNet152,Gauss-out,PGD,0.4645833333333333,0.08,0.494949494949495,28.60909572444556,133.221518526,3.215760501,0.031422391,6,20.0,152,torch_example.ResNet152,147f940e556d3bd273d44622341d6e47,147f940e556d3bd273d44622341d6e47,147f940e556d3bd273d44622341d6e47,cifar
ResNet152,Gauss-out,Thresh,0.0,0.09,0.2929292929292929,27.540688531522346,132.761989563,3.304202068,0.03425731,0,20.0,152,torch_example.ResNet152,1949572c8e58963a190dc57994493119,1949572c8e58963a190dc57994493119,1949572c8e58963a190dc57994493119,cifar
ResNet152,Gauss-out,PGD,0.0,0.11,0.0909090909090909,18.725331218408304,299.45446721,4.752919933,0.04686573,6,20.0,152,torch_example.ResNet152,1963dec6a97f5d08085c45ca4a1306cb,1963dec6a97f5d08085c45ca4a1306cb,1963dec6a97f5d08085c45ca4a1306cb,cifar
ResNet152,Gauss-out,FGM,0.6205833333333334,0.13,0.2929292929292929,18.174622899888483,261.731815534,4.786894368,0.045431251,7,20.0,152,torch_example.ResNet152,1efdd2d4858d6e177ba6e40a5fd601e7,1efdd2d4858d6e177ba6e40a5fd601e7,1efdd2d4858d6e177ba6e40a5fd601e7,cifar
ResNet152,Gauss-out,Pixel,0.0998333333333333,0.12,0.0,26.74809405756695,132.409320922,3.289954036,0.03149205,1,20.0,152,torch_example.ResNet152,292f4e0294d07711e99400fb71bcce9e,292f4e0294d07711e99400fb71bcce9e,292f4e0294d07711e99400fb71bcce9e,cifar
ResNet152,Gauss-out,Pixel,0.0958333333333333,0.03,1.0,28.86121645436934,133.044352102,3.360911698,0.032618099,8,20.0,152,torch_example.ResNet152,2a97240ad30aad50b19b1e2a23e8a751,2a97240ad30aad50b19b1e2a23e8a751,2a97240ad30aad50b19b1e2a23e8a751,cifar
ResNet152,Gauss-out,PGD,0.0,0.1,0.2929292929292929,19.0481895096518,284.778716644,4.724858494,0.046039643,4,20.0,152,torch_example.ResNet152,2d679bb0582a6c0cfc811e2fcb9b5a04,2d679bb0582a6c0cfc811e2fcb9b5a04,2d679bb0582a6c0cfc811e2fcb9b5a04,cifar
ResNet152,Gauss-out,Pixel,0.4036666666666667,0.04,0.494949494949495,29.1322032739868,133.072090932,3.295322331,0.031357407,3,20.0,152,torch_example.ResNet152,2dfc3b6b3204e3b2ea7d811d34415624,2dfc3b6b3204e3b2ea7d811d34415624,2dfc3b6b3204e3b2ea7d811d34415624,cifar
ResNet152,Gauss-out,PGD,0.0,0.09,0.0909090909090909,13.382945734821634,270.688020823,6.799698796,0.069357031,6,20.0,152,torch_example.ResNet152,2f0bf842d454e0b559973b81400d0435,2f0bf842d454e0b559973b81400d0435,2f0bf842d454e0b559973b81400d0435,cifar
ResNet152,Gauss-out,PGD,0.6128333333333333,0.02,0.0,29.70773087236108,133.260861225,3.298804625,0.030300925,3,20.0,152,torch_example.ResNet152,306283ba66f5ebb021d03eba0f9edcf3,306283ba66f5ebb021d03eba0f9edcf3,306283ba66f5ebb021d03eba0f9edcf3,cifar
ResNet152,Gauss-out,PGD,0.0929166666666666,0.09,0.0909090909090909,19.242910869079395,208.279878294,4.729014265,0.046818105,9,20.0,152,torch_example.ResNet152,335463abc4aa97a69256b76f3129b64c,335463abc4aa97a69256b76f3129b64c,335463abc4aa97a69256b76f3129b64c,cifar
ResNet152,Gauss-out,PGD,0.45775,0.1,0.494949494949495,13.17601599287956,312.035966009,6.830592802,0.06717709,7,20.0,152,torch_example.ResNet152,34331d3a18b3248cefc692d05c214aa0,34331d3a18b3248cefc692d05c214aa0,34331d3a18b3248cefc692d05c214aa0,cifar
ResNet152,Gauss-out,FGM,0.0,0.15,0.0909090909090909,17.76291914653022,210.386571798,4.785249502,0.046796084,9,20.0,152,torch_example.ResNet152,358de13b7b4d0c1912a446dd97205ba8,358de13b7b4d0c1912a446dd97205ba8,358de13b7b4d0c1912a446dd97205ba8,cifar
ResNet152,Gauss-out,Thresh,0.0,0.1,0.494949494949495,26.62246227279697,132.979127767,3.380603908,0.035076392,9,20.0,152,torch_example.ResNet152,359fb081f1a36e6bb02e446126e790be,359fb081f1a36e6bb02e446126e790be,359fb081f1a36e6bb02e446126e790be,cifar
ResNet152,Gauss-out,HSJ,0.5956666666666667,0.08,0.0,26.64206058462958,134.388671498,3.453186352,0.032688201,2,20.0,152,torch_example.ResNet152,38124f0a519deeced6224a2f7da98baa,38124f0a519deeced6224a2f7da98baa,38124f0a519deeced6224a2f7da98baa,cifar
ResNet152,Gauss-out,PGD,0.4771666666666667,0.11,0.2929292929292929,26.771627279968865,133.395980199,3.324415026,0.031439341,4,20.0,152,torch_example.ResNet152,38a26653e5c06443bc3e0c8a1fde4a24,38a26653e5c06443bc3e0c8a1fde4a24,38a26653e5c06443bc3e0c8a1fde4a24,cifar
ResNet152,Gauss-out,Thresh,0.0925833333333333,0.09,0.0,27.565311700888525,132.464478162,3.301250535,0.034307042,9,20.0,152,torch_example.ResNet152,3a4cf38393d6c9ae7ca10003d1c2e1bc,3a4cf38393d6c9ae7ca10003d1c2e1bc,3a4cf38393d6c9ae7ca10003d1c2e1bc,cifar
ResNet152,Gauss-out,Thresh,0.5993333333333334,0.08,1.0,27.48675804218711,134.373220628,3.347066244,0.034107388,6,20.0,152,torch_example.ResNet152,3c62c9ae943c01aadd8150a3d9774b80,3c62c9ae943c01aadd8150a3d9774b80,3c62c9ae943c01aadd8150a3d9774b80,cifar
ResNet152,Gauss-out,Pixel,0.0981666666666666,0.08,0.494949494949495,27.581404928467105,134.339944395,3.335580629,0.031450652,8,20.0,152,torch_example.ResNet152,3eb57032a9d69fb7be65abe4c0ec49d3,3eb57032a9d69fb7be65abe4c0ec49d3,3eb57032a9d69fb7be65abe4c0ec49d3,cifar
ResNet152,Gauss-out,PGD,0.0,0.11,0.0909090909090909,18.916371863052408,278.107388132,4.704919138,0.04724065,5,20.0,152,torch_example.ResNet152,3f8026da6ec594be08ab49ce38ac8523,3f8026da6ec594be08ab49ce38ac8523,3f8026da6ec594be08ab49ce38ac8523,cifar
ResNet152,Gauss-out,PGD,0.60275,0.12,1.0,25.84816769027457,134.571277455,3.404496638,0.031349098,8,20.0,152,torch_example.ResNet152,40269f6e81138789c0a0f17b4c4d4391,40269f6e81138789c0a0f17b4c4d4391,40269f6e81138789c0a0f17b4c4d4391,cifar
ResNet152,Gauss-out,PGD,0.0985,0.07,0.494949494949495,28.20936685966111,133.144762745,3.296777289,0.031431622,6,20.0,152,torch_example.ResNet152,407b2af8be06ed86aca7042686b8335e,407b2af8be06ed86aca7042686b8335e,407b2af8be06ed86aca7042686b8335e,cifar
ResNet152,Gauss-out,PGD,0.0949166666666666,0.09,0.2929292929292929,28.324030411370767,133.083431747,3.212819598,0.031418935,4,20.0,152,torch_example.ResNet152,46c103df5d3ba242ffbc0ea347b702be,46c103df5d3ba242ffbc0ea347b702be,46c103df5d3ba242ffbc0ea347b702be,cifar
ResNet152,Gauss-out,FGM,0.0,0.15,0.0909090909090909,12.465277831116742,266.17417148,6.818941475,0.068909267,5,20.0,152,torch_example.ResNet152,4843b4d91f3e0bc5f4c32eba0f785455,4843b4d91f3e0bc5f4c32eba0f785455,4843b4d91f3e0bc5f4c32eba0f785455,cifar
ResNet152,Gauss-out,PGD,0.0990833333333333,0.12,0.2929292929292929,18.425230726209143,206.331652282,4.776059595,0.046142832,3,20.0,152,torch_example.ResNet152,4873c3f49bc5e95629e1c2e57dc64cc9,4873c3f49bc5e95629e1c2e57dc64cc9,4873c3f49bc5e95629e1c2e57dc64cc9,cifar
ResNet152,Gauss-out,Thresh,0.6054166666666667,0.05,0.494949494949495,27.987904738839,132.888100213,3.394323401,0.035121621,5,20.0,152,torch_example.ResNet152,48bfb6b0a392c3bef621cc0eaaabf49c,48bfb6b0a392c3bef621cc0eaaabf49c,48bfb6b0a392c3bef621cc0eaaabf49c,cifar
ResNet152,Gauss-out,Thresh,0.0,0.08,0.494949494949495,27.82513344968784,132.233532976,3.306363298,0.034211478,0,20.0,152,torch_example.ResNet152,49648ba99dd776d456c461aa185e4942,49648ba99dd776d456c461aa185e4942,49648ba99dd776d456c461aa185e4942,cifar
ResNet152,Gauss-out,PGD,0.0995,0.1,0.2929292929292929,13.213791751550811,230.330514995,6.811065415,0.069235943,6,20.0,152,torch_example.ResNet152,4a4cb226d5aa5d676e8ed96aa56d3c8e,4a4cb226d5aa5d676e8ed96aa56d3c8e,4a4cb226d5aa5d676e8ed96aa56d3c8e,cifar
ResNet152,Gauss-out,Thresh,0.5964166666666667,0.11,1.0,27.03535878603229,132.814972992,3.291985163,0.034302689,4,20.0,152,torch_example.ResNet152,4a608e74011cb5fe52268fae88e34397,4a608e74011cb5fe52268fae88e34397,4a608e74011cb5fe52268fae88e34397,cifar
ResNet152,Gauss-out,PGD,0.0,0.12,0.494949494949495,18.74904020893426,206.319530713,4.693573592,0.047091001,9,20.0,152,torch_example.ResNet152,4c895423d680a71876b40b7b43092927,4c895423d680a71876b40b7b43092927,4c895423d680a71876b40b7b43092927,cifar
ResNet152,Gauss-out,PGD,0.09225,0.1,0.0909090909090909,13.164685917141338,303.130958414,6.836471494,0.069279438,7,20.0,152,torch_example.ResNet152,4dfd5b7a53aa5d3fc43788f584ce1e76,4dfd5b7a53aa5d3fc43788f584ce1e76,4dfd5b7a53aa5d3fc43788f584ce1e76,cifar
ResNet152,Gauss-out,Pixel,0.46675,0.14,0.494949494949495,26.07714189236658,132.979029244,3.29790743,0.031411318,5,20.0,152,torch_example.ResNet152,4fda3849d86cf940214b8b6e1bb2ec4b,4fda3849d86cf940214b8b6e1bb2ec4b,4fda3849d86cf940214b8b6e1bb2ec4b,cifar
ResNet152,Gauss-out,PGD,0.2568333333333333,0.13,0.494949494949495,18.550445030837373,132.979029244,4.689914439,0.047106791,8,20.0,152,torch_example.ResNet152,50b8a8d59cbed47ef99a266e089ce7dc,50b8a8d59cbed47ef99a266e089ce7dc,50b8a8d59cbed47ef99a266e089ce7dc,cifar
ResNet152,Gauss-out,Pixel,0.4745833333333333,0.13,0.0,26.27295700406729,132.992583844,3.31138973,0.031712618,2,20.0,152,torch_example.ResNet152,56d53494a2a78869491c49575a351c8b,56d53494a2a78869491c49575a351c8b,56d53494a2a78869491c49575a351c8b,cifar
ResNet152,Gauss-out,PGD,0.0,0.1,0.0909090909090909,19.051096173052997,243.742135041,4.724137613,0.047382944,9,20.0,152,torch_example.ResNet152,5bced89c1134821bf6d279d660aabb85,5bced89c1134821bf6d279d660aabb85,5bced89c1134821bf6d279d660aabb85,cifar
ResNet152,Gauss-out,Pixel,0.4775833333333333,0.07,0.0,27.330437302434127,133.015194453,3.402799559,0.032663474,0,20.0,152,torch_example.ResNet152,65b4013bf6bd0ec56f368724ebe95f98,65b4013bf6bd0ec56f368724ebe95f98,65b4013bf6bd0ec56f368724ebe95f98,cifar
ResNet152,Gauss-out,Pixel,0.0,0.09,0.0909090909090909,27.555766885610417,132.788478151,3.302394028,0.031469885,9,20.0,152,torch_example.ResNet152,66d4e42ec039d9cf3dd43a922212a7aa,66d4e42ec039d9cf3dd43a922212a7aa,66d4e42ec039d9cf3dd43a922212a7aa,cifar
ResNet152,Gauss-out,Thresh,0.101,0.06,0.0,28.085931908490583,134.518761695,3.34687132,0.034149958,8,20.0,152,torch_example.ResNet152,6c73333240fea6758dd030fb755b730e,6c73333240fea6758dd030fb755b730e,6c73333240fea6758dd030fb755b730e,cifar
ResNet152,Gauss-out,Thresh,0.0,0.08,0.0909090909090909,27.946410222565262,132.72042141,3.292014941,0.034241015,9,20.0,152,torch_example.ResNet152,75393975c1773c478b2ec5d52194391a,75393975c1773c478b2ec5d52194391a,75393975c1773c478b2ec5d52194391a,cifar
ResNet152,Gauss-out,FGM,0.0946666666666666,0.07,1.0,19.727638914695294,208.627041742,4.714198207,0.046187683,2,20.0,152,torch_example.ResNet152,762794b1e6e93e77bda9cf09f8c5b5b3,762794b1e6e93e77bda9cf09f8c5b5b3,762794b1e6e93e77bda9cf09f8c5b5b3,cifar
ResNet152,Gauss-out,PGD,0.0,0.14,1.0,26.08625571144616,133.05921787,3.296755232,0.031416453,7,20.0,152,torch_example.ResNet152,78bb845f9c129de2de167d4a7988ae3c,78bb845f9c129de2de167d4a7988ae3c,78bb845f9c129de2de167d4a7988ae3c,cifar
ResNet152,Gauss-out,Pixel,0.0,0.13,0.0,25.57571429698104,132.931073063,3.401664524,0.032706534,8,20.0,152,torch_example.ResNet152,7975f7eda79b5e57e6317cdfed746f9a,7975f7eda79b5e57e6317cdfed746f9a,7975f7eda79b5e57e6317cdfed746f9a,cifar
ResNet152,Gauss-out,PGD,0.575,0.1,0.494949494949495,27.23694684673416,133.210567167,3.304335119,0.031387697,4,20.0,152,torch_example.ResNet152,7c41ad5d29cfeef663e2bc4a19fecaba,7c41ad5d29cfeef663e2bc4a19fecaba,7c41ad5d29cfeef663e2bc4a19fecaba,cifar
ResNet152,Gauss-out,Pixel,0.4719166666666666,0.11,1.0,26.244994996517036,132.681923148,3.391122765,0.032647116,5,20.0,152,torch_example.ResNet152,7d1b1a9bdd88c3ce9e25776f258b97e6,7d1b1a9bdd88c3ce9e25776f258b97e6,7d1b1a9bdd88c3ce9e25776f258b97e6,cifar
ResNet152,Gauss-out,Thresh,0.2141666666666666,0.05,0.2929292929292929,28.2240310690134,134.237023855,3.365926,0.035165176,2,20.0,152,torch_example.ResNet152,7f318ee2eac3d3f157421cc69516e73c,7f318ee2eac3d3f157421cc69516e73c,7f318ee2eac3d3f157421cc69516e73c,cifar
ResNet152,Gauss-out,PGD,0.0,0.09,0.0,13.28522766605296,237.309475875,6.849713252,0.069392342,8,20.0,152,torch_example.ResNet152,804a58684b137946634e8ab074d416b0,804a58684b137946634e8ab074d416b0,804a58684b137946634e8ab074d416b0,cifar
ResNet152,Gauss-out,Pixel,0.0,0.1,1.0,27.39486301914362,133.274596344,3.285287462,0.031319804,3,20.0,152,torch_example.ResNet152,80a1f0d318c61038707a22d44cc83923,80a1f0d318c61038707a22d44cc83923,80a1f0d318c61038707a22d44cc83923,cifar
ResNet152,Gauss-out,PGD,0.47325,0.08,1.0,19.53889449706722,241.32820179,4.708557079,0.047385963,6,20.0,152,torch_example.ResNet152,819cdbe2df6c774ac0b220e51ad0cc1d,819cdbe2df6c774ac0b220e51ad0cc1d,819cdbe2df6c774ac0b220e51ad0cc1d,cifar
ResNet152,Gauss-out,Thresh,0.0994166666666666,0.12,0.0,26.25214529249812,134.23733649,3.352107,0.03425018,4,20.0,152,torch_example.ResNet152,840fde06a0d3cba46253234bf842df80,840fde06a0d3cba46253234bf842df80,840fde06a0d3cba46253234bf842df80,cifar
ResNet152,Gauss-out,HSJ,0.0,0.07,0.494949494949495,28.271246594347595,133.034273287,3.289561346,0.031403362,9,20.0,152,torch_example.ResNet152,86dd4a86fb8a41437fab73bec62f25a1,86dd4a86fb8a41437fab73bec62f25a1,86dd4a86fb8a41437fab73bec62f25a1,cifar
ResNet152,Gauss-out,PGD,0.0,0.08,0.2929292929292929,19.311760323448777,288.058636119,4.763936506,0.047379749,2,20.0,152,torch_example.ResNet152,88054c2a2020887f985dfcd1b42cf249,88054c2a2020887f985dfcd1b42cf249,88054c2a2020887f985dfcd1b42cf249,cifar
ResNet152,Gauss-out,FGM,0.0,0.1,0.0,18.977127845551557,208.636225397,4.742551177,0.045287887,7,20.0,152,torch_example.ResNet152,88dc415b5777828cecf936e702ef269a,88dc415b5777828cecf936e702ef269a,88dc415b5777828cecf936e702ef269a,cifar
ResNet152,Gauss-out,PGD,0.15775,0.12,1.0,27.249544016581247,132.488515256,3.229411837,0.031668621,5,20.0,152,torch_example.ResNet152,894606b449026307c158f5cfacac44bd,894606b449026307c158f5cfacac44bd,894606b449026307c158f5cfacac44bd,cifar
ResNet152,Gauss-out,Pixel,0.1055,0.13,0.2929292929292929,26.413293202781052,133.019460445,3.293796019,0.031539905,3,20.0,152,torch_example.ResNet152,8986eaa834dc0d3198fdeda7b54ec579,8986eaa834dc0d3198fdeda7b54ec579,8986eaa834dc0d3198fdeda7b54ec579,cifar
ResNet152,Gauss-out,Thresh,0.0,0.09,0.0,26.482192035124317,134.391179725,3.436271434,0.032577138,5,20.0,152,torch_example.ResNet152,8d31e1ceb6ecd673c8e0a050e81cc980,8d31e1ceb6ecd673c8e0a050e81cc980,8d31e1ceb6ecd673c8e0a050e81cc980,cifar
ResNet152,Gauss-out,HSJ,0.1034166666666666,0.1,0.494949494949495,27.258281308763173,133.12494723,3.301748888,0.03148598,7,20.0,152,torch_example.ResNet152,8d4fd634d17b2a6cc2c5d66fdbd2e0c7,8d4fd634d17b2a6cc2c5d66fdbd2e0c7,8d4fd634d17b2a6cc2c5d66fdbd2e0c7,cifar
ResNet152,Gauss-out,Thresh,0.0,0.11,1.0,26.14223667575248,132.823216055,3.404452385,0.03512361,5,20.0,152,torch_example.ResNet152,8dd506364e6d61681f91e23af80cef6c,8dd506364e6d61681f91e23af80cef6c,8dd506364e6d61681f91e23af80cef6c,cifar
ResNet152,Gauss-out,Thresh,0.0,0.08,0.2929292929292929,20.673265412244128,132.823216055,4.450191983,0.033620984,9,20.0,152,torch_example.ResNet152,8e410f8d78b90c76a7444f4c2fe24a44,8e410f8d78b90c76a7444f4c2fe24a44,8e410f8d78b90c76a7444f4c2fe24a44,cifar
ResNet152,Gauss-out,PGD,0.0994166666666666,0.06,0.2929292929292929,19.755235021323728,207.372585392,4.758232433,0.04766075,5,20.0,152,torch_example.ResNet152,931dc0ce48498b68d074b6965e4d920c,931dc0ce48498b68d074b6965e4d920c,931dc0ce48498b68d074b6965e4d920c,cifar
ResNet152,Gauss-out,PGD,0.0,0.18,0.0909090909090909,25.1069101452715,133.204198096,3.266033117,0.031434902,9,20.0,152,torch_example.ResNet152,93610474f3d74980df4bd9b2a5a407a2,93610474f3d74980df4bd9b2a5a407a2,93610474f3d74980df4bd9b2a5a407a2,cifar
ResNet152,Gauss-out,FGM,0.0,0.07,0.494949494949495,19.72703880524216,242.31028611,4.714341616,0.042747368,7,20.0,152,torch_example.ResNet152,94513445385190be4e9ced12d0a4327c,94513445385190be4e9ced12d0a4327c,94513445385190be4e9ced12d0a4327c,cifar
ResNet152,Gauss-out,FGM,0.0,0.06,0.0909090909090909,13.939055566348603,242.31028611,6.74364196,0.069511735,9,20.0,152,torch_example.ResNet152,97d490f5cfd7069a5542dd498c5dba2e,97d490f5cfd7069a5542dd498c5dba2e,97d490f5cfd7069a5542dd498c5dba2e,cifar
ResNet152,Gauss-out,PGD,0.1014166666666666,0.09,0.494949494949495,28.257476939188734,132.933697675,3.220386597,0.031356239,0,20.0,152,torch_example.ResNet152,9cb8c9f53f242c96ae0f1574ec599768,9cb8c9f53f242c96ae0f1574ec599768,9cb8c9f53f242c96ae0f1574ec599768,cifar
ResNet152,Gauss-out,Pixel,0.0,0.12,1.0,25.772019605204065,132.587318543,3.414555838,0.032835467,2,20.0,152,torch_example.ResNet152,9ccc8c8f4855aae2f6ec74f3dd47d7e8,9ccc8c8f4855aae2f6ec74f3dd47d7e8,9ccc8c8f4855aae2f6ec74f3dd47d7e8,cifar
ResNet152,Gauss-out,Thresh,0.2156666666666666,0.06,0.2929292929292929,28.12154939240036,132.587318543,3.342632324,0.034195991,2,20.0,152,torch_example.ResNet152,9dcf71fabe16375ae73ffc597006b62c,9dcf71fabe16375ae73ffc597006b62c,9dcf71fabe16375ae73ffc597006b62c,cifar
ResNet152,Gauss-out,FGM,0.0,0.09,0.0909090909090909,13.356181632900327,229.475082771,6.813324534,0.068989858,1,20.0,152,torch_example.ResNet152,9f16e69b2027c826a4aade9fe7ebb2d3,9f16e69b2027c826a4aade9fe7ebb2d3,9f16e69b2027c826a4aade9fe7ebb2d3,cifar
ResNet152,Gauss-out,Thresh,0.0,0.09,1.0,27.215303287297964,134.30873636,3.343706996,0.034154948,1,20.0,152,torch_example.ResNet152,a00e1738e58cb0346fde811def6a6dfe,a00e1738e58cb0346fde811def6a6dfe,a00e1738e58cb0346fde811def6a6dfe,cifar
ResNet152,Gauss-out,Pixel,0.5744166666666667,0.09,0.0909090909090909,27.305155098600967,132.835833967,3.332704014,0.033365179,6,20.0,152,torch_example.ResNet152,adc31b6140e80c129b9bb8cfa08bdb1a,adc31b6140e80c129b9bb8cfa08bdb1a,adc31b6140e80c129b9bb8cfa08bdb1a,cifar
ResNet152,Gauss-out,PGD,0.1706666666666666,0.14,1.0,26.11853945842875,133.17517834,3.292680287,0.03148294,4,20.0,152,torch_example.ResNet152,b4b086a10d93ce93f5d62e40ed518a48,b4b086a10d93ce93f5d62e40ed518a48,b4b086a10d93ce93f5d62e40ed518a48,cifar
ResNet152,Gauss-out,PGD,0.4319166666666666,0.13,1.0,26.800328410731463,133.199849507,3.246228877,0.031352429,6,20.0,152,torch_example.ResNet152,b6966c635e10acb20b536bafd4cb0ef4,b6966c635e10acb20b536bafd4cb0ef4,b6966c635e10acb20b536bafd4cb0ef4,cifar
ResNet152,Gauss-out,PGD,0.0,0.11,0.2929292929292929,26.983871769252907,133.148715679,3.298266489,0.03142179,0,20.0,152,torch_example.ResNet152,b7516ebc721dad2a7955eb1f7d8da9e0,b7516ebc721dad2a7955eb1f7d8da9e0,b7516ebc721dad2a7955eb1f7d8da9e0,cifar
ResNet152,Gauss-out,Pixel,0.0,0.11,0.2929292929292929,27.029820726858198,132.93783937,3.292659648,0.031440778,9,20.0,152,torch_example.ResNet152,b87c20879720e4e2a804eeb94eb4cad8,b87c20879720e4e2a804eeb94eb4cad8,b87c20879720e4e2a804eeb94eb4cad8,cifar
ResNet152,Gauss-out,PGD,0.0,0.12,0.494949494949495,26.41720533827466,133.039489856,3.331162357,0.034077072,5,20.0,152,torch_example.ResNet152,b9a7fd6bda16ccaab18afd0f23d0283b,b9a7fd6bda16ccaab18afd0f23d0283b,b9a7fd6bda16ccaab18afd0f23d0283b,cifar
ResNet152,Gauss-out,FGM,0.20525,0.06,0.494949494949495,19.9757448810442,207.848107638,4.705706874,0.046237239,1,20.0,152,torch_example.ResNet152,bf8fd6dc4a42c58e4bfc92d0804448f5,bf8fd6dc4a42c58e4bfc92d0804448f5,bf8fd6dc4a42c58e4bfc92d0804448f5,cifar
ResNet152,Gauss-out,FGM,0.1066666666666666,0.1,0.0,19.233835498687935,216.121237736,4.679253912,0.044810133,5,20.0,152,torch_example.ResNet152,bf9216f035973a791bf98f7a941fca69,bf9216f035973a791bf98f7a941fca69,bf9216f035973a791bf98f7a941fca69,cifar
ResNet152,Gauss-out,FGM,0.4723333333333333,0.07,0.494949494949495,13.616017947464758,301.132066318,6.830190762,0.069268516,6,20.0,152,torch_example.ResNet152,c2cb34b8c7a05060d27ebe6c1f301d1e,c2cb34b8c7a05060d27ebe6c1f301d1e,c2cb34b8c7a05060d27ebe6c1f301d1e,cifar
ResNet152,Gauss-out,FGM,0.1024166666666666,0.05,0.0909090909090909,20.123893981916357,297.897273064,4.720756335,0.044967546,3,20.0,152,torch_example.ResNet152,c58d8a6e2b2fbc8f907333a637d0083c,c58d8a6e2b2fbc8f907333a637d0083c,c58d8a6e2b2fbc8f907333a637d0083c,cifar
ResNet152,Gauss-out,PGD,0.2193333333333333,0.11,0.494949494949495,13.100498098203856,212.256166243,6.793634817,0.069780049,0,20.0,152,torch_example.ResNet152,c8aa89d3f2565c544bb1d7f72f0d7af3,c8aa89d3f2565c544bb1d7f72f0d7af3,c8aa89d3f2565c544bb1d7f72f0d7af3,cifar
ResNet152,Gauss-out,PGD,0.1698333333333333,0.12,0.2929292929292929,26.25834803386558,134.541641964,3.351315166,0.031430251,2,20.0,152,torch_example.ResNet152,caefa33e35f7bdaa18f6345768e41754,caefa33e35f7bdaa18f6345768e41754,caefa33e35f7bdaa18f6345768e41754,cifar
ResNet152,Gauss-out,Pixel,0.4724166666666666,0.12,0.494949494949495,25.957325093885263,133.105422508,3.390179831,0.032658148,4,20.0,152,torch_example.ResNet152,cc735a2c50c4d31c6e28904f356fb469,cc735a2c50c4d31c6e28904f356fb469,cc735a2c50c4d31c6e28904f356fb469,cifar
ResNet152,Gauss-out,Pixel,0.1501666666666666,0.12,1.0,25.82864153662844,134.278185033,3.407070398,0.032621415,4,20.0,152,torch_example.ResNet152,ce62ed3e02ec3621b9d7c2f9e9961a64,ce62ed3e02ec3621b9d7c2f9e9961a64,ce62ed3e02ec3621b9d7c2f9e9961a64,cifar
ResNet152,Gauss-out,FGM,0.2639166666666667,0.09,0.494949494949495,13.448770737744551,218.404598257,6.766417673,0.066519927,8,20.0,152,torch_example.ResNet152,d1c5f667afbd1080f5968de62212e6fc,d1c5f667afbd1080f5968de62212e6fc,d1c5f667afbd1080f5968de62212e6fc,cifar
ResNet152,Gauss-out,Pixel,0.0,0.09,0.2929292929292929,19.84217971146374,218.404598257,4.586189689,0.032558176,9,20.0,152,torch_example.ResNet152,dd4bc48df49b30ee36d73ab4026cc4e5,dd4bc48df49b30ee36d73ab4026cc4e5,dd4bc48df49b30ee36d73ab4026cc4e5,cifar
