model_name,dataset,def_gen,atk_gen,accuracy,adv_accuracy,def_value,adv_failure_rate,train_time,predict_time,adv_predict_time,data.sample.random_state,model_layers,model.init.name,data,attack,model
ResNet50,mnist,Gauss-in,FGM,0.1019285714285714,0.08,,74.06371570884882,69.829213411,1.242173703,0.010772764,1,50,torch_example.ResNet50,0bbf5844bc058108c814b22ec6c0327d,0bbf5844bc058108c814b22ec6c0327d,0bbf5844bc058108c814b22ec6c0327d
ResNet18,mnist,FSQ,Deep,0.0998333333333333,0.05,0.0,134.34787151436817,,0.707119502,0.022924707,0,18,torch_example.ResNet18,0bc1c4951ee2e53cc49a02bfcf46738b,0bc1c4951ee2e53cc49a02bfcf46738b,0bc1c4951ee2e53cc49a02bfcf46738b
ResNet34,mnist,Control,Thresh,0.9964285714285714,0.1,0.1194029850746268,67.89313400432218,,1.32561269,0.007634921,1,34,torch_example.ResNet34,0bc565c9184d117c39c3b331dba94455,0bc565c9184d117c39c3b331dba94455,0bc565c9184d117c39c3b331dba94455
ResNet152,mnist,Conf,FGM,0.0,0.13,,19.28712549095774,266.091445008,4.510781041,0.038147609,3,152,torch_example.ResNet152,0bc57a93c69e927a522b2da760195146,0bc57a93c69e927a522b2da760195146,0bc57a93c69e927a522b2da760195146
ResNet101,mnist,Gauss-in,FGM,0.0975,0.11,,9.56442233521783,501.906526221,9.305318908,0.036386987,0,101,torch_example.ResNet101,0bc762685fa0b5d948c2180832986390,0bc762685fa0b5d948c2180832986390,0bc762685fa0b5d948c2180832986390
ResNet34,mnist,Control,Deep,0.9865,0.13,0.1194029850746268,24.103452804043904,,3.609441382,0.090208127,5,34,torch_example.ResNet34,0bc868edce009b2fb66f47b6ac0d714d,0bc868edce009b2fb66f47b6ac0d714d,0bc868edce009b2fb66f47b6ac0d714d
ResNet18,mnist,Conf,PGD,0.97225,0.0,1.0,119.93456355820118,,0.833788001,0.008107597,0,18,torch_example.ResNet18,0bc95895c697eb89a1df33ade0a33b3b,0bc95895c697eb89a1df33ade0a33b3b,0bc95895c697eb89a1df33ade0a33b3b
ResNet34,mnist,Gauss-in,HSJ,0.9421428571428572,0.15,,34.794211118119215,169.7249563,2.442935111,0.007902662,8,34,torch_example.ResNet34,0bcb0fc207e79a55a42218d735421817,0bcb0fc207e79a55a42218d735421817,0bcb0fc207e79a55a42218d735421817
ResNet18,mnist,FSQ,HSJ,0.9001666666666667,0.08,1.0,99.7050599694778,,0.922721475,0.006055259,0,18,torch_example.ResNet18,0bcd8c660235ddc041965d2264393dab,0bcd8c660235ddc041965d2264393dab,0bcd8c660235ddc041965d2264393dab
ResNet152,mnist,FSQ,FGM,0.1045714285714285,0.09,,25.614368243293644,155.738902212,3.552693517,0.031390475,4,152,torch_example.ResNet152,0bd211fdaa007c60723cab786c44bc20,0bd211fdaa007c60723cab786c44bc20,0bd211fdaa007c60723cab786c44bc20
ResNet152,mnist,Control,FGM,0.0,0.13,1.0,6.1195639837165645,711.444332643,14.216699136,0.033022496,3,152,torch_example.ResNet152,0bd289980f229dc32e6aed9c996acc5d,0bd289980f229dc32e6aed9c996acc5d,0bd289980f229dc32e6aed9c996acc5d
ResNet34,mnist,Control,Pixel,0.1305,0.11,0.1194029850746268,106.86402869417802,,0.832834033,0.007584845,0,34,torch_example.ResNet34,0bd666ae2383ce5c93a982d33bd8d6f7,0bd666ae2383ce5c93a982d33bd8d6f7,0bd666ae2383ce5c93a982d33bd8d6f7
ResNet34,mnist,Control,HSJ,0.1361428571428571,0.06,0.1194029850746268,115.50675352074938,44.515285561,0.813805229,0.007961735,6,34,torch_example.ResNet34,0bd6d4207fc83fb95452c9f201f40598,0bd6d4207fc83fb95452c9f201f40598,0bd6d4207fc83fb95452c9f201f40598
ResNet18,mnist,Control,HSJ,0.5593571428571429,0.16,0.0,78.58137044452558,,1.068955651,0.005317043,5,18,torch_example.ResNet18,0bdaf1649af7981697d7ebe4edacfedb,0bdaf1649af7981697d7ebe4edacfedb,0bdaf1649af7981697d7ebe4edacfedb
ResNet50,mnist,Control,Deep,0.2045,0.1,0.2388059701492537,72.38852496523143,66.876417137,1.243290978,0.017915391,1,50,torch_example.ResNet50,0bded9400ef4d513c1fbca96322e974f,0bded9400ef4d513c1fbca96322e974f,0bded9400ef4d513c1fbca96322e974f
ResNet34,mnist,Control,Deep,0.9632857142857144,0.07,0.1194029850746268,24.2925014968197,216.909507807,3.828341845,0.008113181,9,34,torch_example.ResNet34,0be13941fefcc336421221d69fd7bfef,0be13941fefcc336421221d69fd7bfef,0be13941fefcc336421221d69fd7bfef
ResNet18,mnist,Gauss-out,Deep,0.9895,0.09,0.494949494949495,85.17089930766737,,1.068440051,0.008004741,0,18,torch_example.ResNet18,0be1c30ce9b1769b0befd1748740f72e,0be1c30ce9b1769b0befd1748740f72e,0be1c30ce9b1769b0befd1748740f72e
ResNet18,mnist,Conf,Deep,0.97275,0.02,0.449438202247191,104.36489095974297,,0.939013102,0.023624055,0,18,torch_example.ResNet18,0be79f31029f2c12545dba346b7a5019,0be79f31029f2c12545dba346b7a5019,0be79f31029f2c12545dba346b7a5019
ResNet152,mnist,Gauss-in,FGM,0.1467142857142857,0.08,,6.474387562600999,714.318077944,14.209838245,0.028620718,2,152,torch_example.ResNet152,0be8cd65f6b5f50bd3b8f9443116980e,0be8cd65f6b5f50bd3b8f9443116980e,0be8cd65f6b5f50bd3b8f9443116980e
ResNet18,mnist,Conf,Deep,0.9918333333333332,0.0,1.0,68.3168702781416,,1.463767289,0.005786549,0,18,torch_example.ResNet18,0bea027b0b7bf890436b11c0e46054ef,0bea027b0b7bf890436b11c0e46054ef,0bea027b0b7bf890436b11c0e46054ef
ResNet18,mnist,Conf,FGM,0.9830833333333332,0.1,0.0,40.694892344361726,,2.211579754,0.020989144,0,18,torch_example.ResNet18,0bea58813ec4d7be15dccce87e5922ca,0bea58813ec4d7be15dccce87e5922ca,0bea58813ec4d7be15dccce87e5922ca
ResNet18,mnist,Gauss-in,PGD,0.4375,0.1,0.0,59.26454606649858,,1.518614517,0.01454654,0,18,torch_example.ResNet18,0beb8048d941214310765caa31c2cadb,0beb8048d941214310765caa31c2cadb,0beb8048d941214310765caa31c2cadb
ResNet152,mnist,Conf,FGM,0.0,0.1,,7.242103514536331,709.616973549,12.427328582,0.028863374,9,152,torch_example.ResNet152,0beb970011d6ded2904ce3ad102c08cb,0beb970011d6ded2904ce3ad102c08cb,0beb970011d6ded2904ce3ad102c08cb
ResNet101,mnist,Control,PGD,0.1336428571428571,0.13,0.6194029850746269,6.392535445706376,620.304164695,13.609623402,0.071317759,3,101,torch_example.ResNet101,0bebe03f0155ce486894f641e67cb17c,0bebe03f0155ce486894f641e67cb17c,0bebe03f0155ce486894f641e67cb17c
ResNet152,mnist,Conf,Thresh,,,,,,,,2,152,torch_example.ResNet152,0bec41dad187eeb9666bdb6ca073a058,0bec41dad187eeb9666bdb6ca073a058,0bec41dad187eeb9666bdb6ca073a058
ResNet34,mnist,Control,Pixel,0.9299285714285714,0.12,0.1194029850746268,15.826569049328771,,5.560270184,0.008513808,8,34,torch_example.ResNet34,0bf21b4b1ea6c6deb2877dec8134c1ab,0bf21b4b1ea6c6deb2877dec8134c1ab,0bf21b4b1ea6c6deb2877dec8134c1ab
ResNet18,mnist,Conf,Deep,0.4561666666666666,0.03,0.2247191011235954,134.07318825625632,,0.723485443,0.02065653,0,18,torch_example.ResNet18,0bf56380317415c9a3e2f0b9ab3a968e,0bf56380317415c9a3e2f0b9ab3a968e,0bf56380317415c9a3e2f0b9ab3a968e
ResNet18,mnist,Gauss-out,PGD,0.8943333333333333,0.13,0.2929292929292929,62.760212542870136,,1.386228575,0.012277941,0,18,torch_example.ResNet18,0bf5f5d6fef33f483c00f4e121c8d35c,0bf5f5d6fef33f483c00f4e121c8d35c,0bf5f5d6fef33f483c00f4e121c8d35c
ResNet34,mnist,Control,Deep,0.0,0.1,0.1194029850746268,109.92017970278594,,0.818775954,0.007613921,9,34,torch_example.ResNet34,0bf60880142fea5713fb392f576d9317,0bf60880142fea5713fb392f576d9317,0bf60880142fea5713fb392f576d9317
ResNet34,mnist,Control,PGD,0.9979285714285714,0.01,0.1194029850746268,125.17883250320634,,0.790868536,0.007833511,7,34,torch_example.ResNet34,0bf666110a0f7b71f9852874c1780a45,0bf666110a0f7b71f9852874c1780a45,0bf666110a0f7b71f9852874c1780a45
ResNet18,mnist,Control,PGD,0.9713333333333334,0.07,0.0,73.12507358505388,,1.271793592,0.006258105,0,18,torch_example.ResNet18,0bf6d6137aa872d9d6194fc15e5069ec,0bf6d6137aa872d9d6194fc15e5069ec,0bf6d6137aa872d9d6194fc15e5069ec
ResNet34,mnist,Gauss-in,HSJ,0.5882857142857143,0.12,,105.84131684764375,73.474699583,0.831433344,0.00764986,8,34,torch_example.ResNet34,0bf9921af9b2fd86f6cf320d85b6d34d,0bf9921af9b2fd86f6cf320d85b6d34d,0bf9921af9b2fd86f6cf320d85b6d34d
ResNet18,mnist,Control,Deep,0.9249285714285714,0.11,0.0,23.182109522565217,,3.839167437,0.0270107,2,18,torch_example.ResNet18,0bf997303b7abc41084fd9bd3ffb232d,0bf997303b7abc41084fd9bd3ffb232d,0bf997303b7abc41084fd9bd3ffb232d
ResNet101,mnist,Control,Thresh,,,0.6194029850746269,,,,,3,101,torch_example.ResNet101,0bfdc5cbfe5fa525fdeb25ea1cdabf6f,0bfdc5cbfe5fa525fdeb25ea1cdabf6f,0bfdc5cbfe5fa525fdeb25ea1cdabf6f
ResNet101,mnist,Conf,Deep,0.976,0.03,,41.426922499779685,142.631554802,2.341472505,0.02016927,3,101,torch_example.ResNet101,0c0020bde042a2199c49f2928c5b6ba6,0c0020bde042a2199c49f2928c5b6ba6,0c0020bde042a2199c49f2928c5b6ba6
ResNet18,mnist,Control,PGD,0.0,0.1,0.0,82.47731759672467,89.882160043,1.091209106,0.004872931,4,18,torch_example.ResNet18,0c0063378b8c15db113052f3e16c15f1,0c0063378b8c15db113052f3e16c15f1,0c0063378b8c15db113052f3e16c15f1
ResNet18,mnist,Conf,Thresh,,,,,88.532952085,1.022179553,,9,18,torch_example.ResNet18,0c019e430f266a591d526e4d324eb9fe,0c019e430f266a591d526e4d324eb9fe,0c019e430f266a591d526e4d324eb9fe
ResNet50,mnist,FSQ,FGM,0.9521428571428572,0.09,,56.61842539564794,110.12928947,1.607250632,0.013045608,4,50,torch_example.ResNet50,0c01fb983c870ae550cac8930a62a3f7,0c01fb983c870ae550cac8930a62a3f7,0c01fb983c870ae550cac8930a62a3f7
ResNet18,mnist,Control,PGD,0.984,0.12,0.0,121.39058878629054,,0.72493264,0.008946491,0,18,torch_example.ResNet18,0c0286d7e9b392abf9e2a47f65f07975,0c0286d7e9b392abf9e2a47f65f07975,0c0286d7e9b392abf9e2a47f65f07975
ResNet18,mnist,Gauss-out,PGD,0.98275,0.13,0.0909090909090909,97.85789352279446,,0.889044275,0.016456247,0,18,torch_example.ResNet18,0c0687550ded3f55b849a78460d61efa,0c0687550ded3f55b849a78460d61efa,0c0687550ded3f55b849a78460d61efa
ResNet34,mnist,Control,PGD,0.9977857142857144,0.09,0.1194029850746268,113.5053369760414,,0.801724416,0.008349614,4,34,torch_example.ResNet34,0c06b7be82c35d7478f91d3097e67393,0c06b7be82c35d7478f91d3097e67393,0c06b7be82c35d7478f91d3097e67393
ResNet18,mnist,Gauss-out,FGM,0.9895,0.07,0.494949494949495,35.40915303555753,,2.626439551,0.050626957,0,18,torch_example.ResNet18,0c0b30c3a829186b02cd9421ef5fe539,0c0b30c3a829186b02cd9421ef5fe539,0c0b30c3a829186b02cd9421ef5fe539
ResNet18,mnist,Conf,FGM,0.8995833333333333,0.08,0.2247191011235954,49.6190254729876,,1.854127507,0.039008441,0,18,torch_example.ResNet18,0c0ce1fcb3e0fb612371135accfe720c,0c0ce1fcb3e0fb612371135accfe720c,0c0ce1fcb3e0fb612371135accfe720c
ResNet18,mnist,Control,FGM,0.9901666666666666,0.07,0.0,77.09672393413256,,1.206276937,0.005583111,0,18,torch_example.ResNet18,0c0ce619bf55429eccd56db4f933a539,0c0ce619bf55429eccd56db4f933a539,0c0ce619bf55429eccd56db4f933a539
ResNet18,mnist,Conf,FGM,0.9909166666666668,0.0,0.449438202247191,108.63674153914516,,0.92049889,0.006573865,0,18,torch_example.ResNet18,0c0e8fd895b5a8e9d7c81f5ebaa33bd6,0c0e8fd895b5a8e9d7c81f5ebaa33bd6,0c0e8fd895b5a8e9d7c81f5ebaa33bd6
ResNet34,mnist,Control,PGD,0.3479285714285714,0.06,0.1194029850746268,20.44740400885486,271.272613812,4.597160596,0.008119973,5,34,torch_example.ResNet34,0c13057d2c7b0e90d13512cea7164da3,0c13057d2c7b0e90d13512cea7164da3,0c13057d2c7b0e90d13512cea7164da3
ResNet18,mnist,Control,Deep,0.9922857142857144,0.1,0.0,124.22780085259336,115.010717084,0.724475515,0.005439604,1,18,torch_example.ResNet18,0c14925de028ab534d03b3fbdb4aeeeb,0c14925de028ab534d03b3fbdb4aeeeb,0c14925de028ab534d03b3fbdb4aeeeb
ResNet18,mnist,Gauss-in,Pixel,,,,,120.73973272,1.468758201,,9,18,torch_example.ResNet18,0c15f537827d7eb3348d4735b51454e3,0c15f537827d7eb3348d4735b51454e3,0c15f537827d7eb3348d4735b51454e3
ResNet18,mnist,Conf,FGM,0.989,0.0,0.449438202247191,102.76902547656064,,0.973055836,0.007745963,0,18,torch_example.ResNet18,0c1d3426bc55cad08f9293c036b689ea,0c1d3426bc55cad08f9293c036b689ea,0c1d3426bc55cad08f9293c036b689ea
ResNet50,mnist,Control,Pixel,0.9237142857142856,0.09,0.2388059701492537,74.10193604011093,,1.22803809,0.010744127,9,50,torch_example.ResNet50,0c2116ab6ecd72bcf5be880ecc760d30,0c2116ab6ecd72bcf5be880ecc760d30,0c2116ab6ecd72bcf5be880ecc760d30
ResNet152,mnist,Gauss-in,FGM,0.0,0.12,,26.318447243338333,157.780445543,3.343662306,0.031303546,3,152,torch_example.ResNet152,0c25b357d870ac991c8313e45fbae21f,0c25b357d870ac991c8313e45fbae21f,0c25b357d870ac991c8313e45fbae21f
ResNet18,mnist,Conf,FGM,0.9845,0.05,0.2247191011235954,72.63903508153123,,1.307836756,0.008525499,0,18,torch_example.ResNet18,0c27deba9ecc9b8304607ee58fc01bfb,0c27deba9ecc9b8304607ee58fc01bfb,0c27deba9ecc9b8304607ee58fc01bfb
ResNet152,mnist,Conf,FGM,0.0,0.11,,26.631488341753435,153.125232152,3.341908603,0.028875775,6,152,torch_example.ResNet152,0c28d6898e652a9efc855d95f4beb3e3,0c28d6898e652a9efc855d95f4beb3e3,0c28d6898e652a9efc855d95f4beb3e3
ResNet18,mnist,FSQ,Deep,0.97075,0.12,1.0,52.61583136261086,,1.672500419,0.012384313,0,18,torch_example.ResNet18,0c28d969677c23b52efbfd2c749d72a6,0c28d969677c23b52efbfd2c749d72a6,0c28d969677c23b52efbfd2c749d72a6
ResNet18,mnist,Control,PGD,0.9844166666666668,0.05,0.0,164.4819683949837,,0.577570909,0.008918864,0,18,torch_example.ResNet18,0c32f495d286340f7cc68ec252c7028e,0c32f495d286340f7cc68ec252c7028e,0c32f495d286340f7cc68ec252c7028e
ResNet152,mnist,Gauss-in,PGD,0.0,0.08,,17.655365747618404,711.524236713,5.210880438,0.028551484,1,152,torch_example.ResNet152,0c34a06c4d9c69c1ce814ae109440af8,0c34a06c4d9c69c1ce814ae109440af8,0c34a06c4d9c69c1ce814ae109440af8
ResNet18,mnist,Control,FGM,0.5605714285714286,0.09,0.0,40.47533250186533,121.678544265,2.248282951,0.015612486,2,18,torch_example.ResNet18,0c34cc1661d5a9118a12ee5c8646ffba,0c34cc1661d5a9118a12ee5c8646ffba,0c34cc1661d5a9118a12ee5c8646ffba
ResNet101,mnist,Control,Deep,0.9540714285714286,0.08,0.6194029850746269,39.12608097802328,,2.351372734,0.020114002,6,101,torch_example.ResNet101,0c3655d18a15be46b28b653d5c9e9014,0c3655d18a15be46b28b653d5c9e9014,0c3655d18a15be46b28b653d5c9e9014
ResNet18,mnist,Gauss-in,Deep,0.93425,0.11,0.2929292929292929,75.35025892672972,,1.181150553,0.02238759,0,18,torch_example.ResNet18,0c37414ceca4d149c901da4eadb9ab5d,0c37414ceca4d149c901da4eadb9ab5d,0c37414ceca4d149c901da4eadb9ab5d
ResNet18,mnist,Gauss-in,PGD,0.87425,0.13,0.494949494949495,47.52435911828509,,1.830640152,0.015591405,0,18,torch_example.ResNet18,0c38750fe52c990c10d7817daaa5492c,0c38750fe52c990c10d7817daaa5492c,0c38750fe52c990c10d7817daaa5492c
ResNet50,mnist,Gauss-in,FGM,0.5984285714285714,0.1,,69.46375333112464,71.57044354,1.29563975,0.010851138,9,50,torch_example.ResNet50,0c3ada1de2cd5754b1cff5c310b9117a,0c3ada1de2cd5754b1cff5c310b9117a,0c3ada1de2cd5754b1cff5c310b9117a
ResNet34,mnist,Gauss-in,HSJ,0.1407142857142857,0.09,,109.63397600770068,47.825319375,0.83003466,0.007924281,5,34,torch_example.ResNet34,0c3bcce214f99427bd51207da2c30fac,0c3bcce214f99427bd51207da2c30fac,0c3bcce214f99427bd51207da2c30fac
ResNet18,mnist,Gauss-out,PGD,0.9905833333333334,0.09,0.2929292929292929,79.5298865006529,,1.144223939,0.0270368,0,18,torch_example.ResNet18,0c3be79c7b04daa30572cdd39fdabe4a,0c3be79c7b04daa30572cdd39fdabe4a,0c3be79c7b04daa30572cdd39fdabe4a
ResNet34,mnist,Gauss-in,Deep,0.102,0.09,,111.2250411343814,47.630920987,0.818161082,0.013577951,6,34,torch_example.ResNet34,0c3ff2ee738b4e237428864207d938ea,0c3ff2ee738b4e237428864207d938ea,0c3ff2ee738b4e237428864207d938ea
ResNet18,mnist,FSQ,PGD,0.966,0.11,0.0666666666666666,97.65704584234491,,0.911352573,0.01144148,0,18,torch_example.ResNet18,0c40381438f9b28b46fba0ab501d4808,0c40381438f9b28b46fba0ab501d4808,0c40381438f9b28b46fba0ab501d4808
ResNet18,mnist,Control,PGD,0.9901666666666666,0.15,0.0,63.91969736835763,,1.32979353,0.008630648,0,18,torch_example.ResNet18,0c4095d97164f06c192a6e8963468250,0c4095d97164f06c192a6e8963468250,0c4095d97164f06c192a6e8963468250
ResNet101,mnist,Gauss-out,HSJ,0.0,0.11,,22.939842286176887,,3.879712811,0.022381456,8,101,torch_example.ResNet101,0c41085eb2f9fe2f6b563287969d0c7e,0c41085eb2f9fe2f6b563287969d0c7e,0c41085eb2f9fe2f6b563287969d0c7e
ResNet18,mnist,Gauss-in,PGD,0.9321666666666668,0.09,0.494949494949495,51.29266315450433,,1.774132876,0.010947116,0,18,torch_example.ResNet18,0c41f8239e0236a3a113c4f15c9b458d,0c41f8239e0236a3a113c4f15c9b458d,0c41f8239e0236a3a113c4f15c9b458d
ResNet101,mnist,Gauss-in,PGD,0.0855714285714285,0.06,,40.53054582796944,111.07613738,2.319238443,0.021867964,2,101,torch_example.ResNet101,0c43e34dd07ce56f7144ea0b403cd17b,0c43e34dd07ce56f7144ea0b403cd17b,0c43e34dd07ce56f7144ea0b403cd17b
ResNet34,mnist,Control,Deep,0.2059285714285714,0.08,0.1194029850746268,37.0972856574158,,2.479965808,0.023341311,6,34,torch_example.ResNet34,0c46bf3ea21569ccb8496470307b7205,0c46bf3ea21569ccb8496470307b7205,0c46bf3ea21569ccb8496470307b7205
ResNet34,mnist,Control,PGD,0.9967142857142856,0.14,0.1194029850746268,106.66296742958728,,0.806277962,0.007582272,6,34,torch_example.ResNet34,0c479f53cab940d25b0e5d9e2f89427c,0c479f53cab940d25b0e5d9e2f89427c,0c479f53cab940d25b0e5d9e2f89427c
ResNet152,mnist,FSQ,Deep,,,,,,,,9,152,torch_example.ResNet152,0c4990a2444c300324a7c1e4cf7b6f01,0c4990a2444c300324a7c1e4cf7b6f01,0c4990a2444c300324a7c1e4cf7b6f01
ResNet34,mnist,FSQ,FGM,0.1567857142857142,0.1,,93.56289886000228,70.723275627,0.961919747,0.008341418,6,34,torch_example.ResNet34,0c4a7563de2544b970ff42ec9262e88e,0c4a7563de2544b970ff42ec9262e88e,0c4a7563de2544b970ff42ec9262e88e
ResNet18,mnist,Conf,PGD,0.9910833333333332,0.17,0.0,146.5643739160196,,0.56630406,0.014190053,0,18,torch_example.ResNet18,0c4bc8098bda55f0647cfb67b152787c,0c4bc8098bda55f0647cfb67b152787c,0c4bc8098bda55f0647cfb67b152787c
ResNet18,mnist,Gauss-out,PGD,0.9881666666666666,0.1,0.0,85.77257185282708,,1.04928648,0.011181416,0,18,torch_example.ResNet18,0c4c597daa3e15bf615078017eb213c9,0c4c597daa3e15bf615078017eb213c9,0c4c597daa3e15bf615078017eb213c9
ResNet152,mnist,Control,FGM,0.1007857142857142,0.09,1.0,8.342610657117046,544.745889114,10.907856514,0.029471265,7,152,torch_example.ResNet152,0c4dd36c574f754ef94b0254737d0be3,0c4dd36c574f754ef94b0254737d0be3,0c4dd36c574f754ef94b0254737d0be3
ResNet152,mnist,Gauss-in,FGM,0.1679285714285714,0.13,,25.922601298786745,158.275293029,3.356144663,0.031372184,9,152,torch_example.ResNet152,0c4e56f9114026447d63e514fadc02b6,0c4e56f9114026447d63e514fadc02b6,0c4e56f9114026447d63e514fadc02b6
ResNet50,mnist,FSQ,FGM,0.0,0.11,,55.84796364029999,107.526160164,1.593612268,0.013103909,2,50,torch_example.ResNet50,0c51bf7b5246d40c8645eb1694a6e946,0c51bf7b5246d40c8645eb1694a6e946,0c51bf7b5246d40c8645eb1694a6e946
ResNet101,mnist,Gauss-in,FGM,0.1005714285714285,0.13,,37.41898150188649,110.969333635,2.325023197,0.021970796,8,101,torch_example.ResNet101,0c53dda418ec8fadad7fa240fba2db3d,0c53dda418ec8fadad7fa240fba2db3d,0c53dda418ec8fadad7fa240fba2db3d
ResNet101,mnist,Control,Thresh,0.1033571428571428,0.06,0.6194029850746269,32.287016574186175,,2.91138699,0.020022313,6,101,torch_example.ResNet101,0c53f542bf61e4dc4864e1c019302766,0c53f542bf61e4dc4864e1c019302766,0c53f542bf61e4dc4864e1c019302766
ResNet18,mnist,FSQ,Deep,0.8999166666666667,0.06,0.2,72.50317190193071,,1.296495002,0.00862082,0,18,torch_example.ResNet18,0c5403caf34bb5efb830879488746e70,0c5403caf34bb5efb830879488746e70,0c5403caf34bb5efb830879488746e70
ResNet50,mnist,FSQ,FGM,0.9547857142857142,0.08,,57.58241566016083,109.939164948,1.597709977,0.013237023,7,50,torch_example.ResNet50,0c55d8a83f9383be04de319383dcd698,0c55d8a83f9383be04de319383dcd698,0c55d8a83f9383be04de319383dcd698
ResNet18,mnist,Gauss-in,Deep,0.1914166666666666,0.05,0.2929292929292929,78.46453734693021,,1.210738038,0.019254022,0,18,torch_example.ResNet18,0c5677190ade61a05aed1499a7c9c789,0c5677190ade61a05aed1499a7c9c789,0c5677190ade61a05aed1499a7c9c789
ResNet18,mnist,FSQ,Deep,0.9878333333333332,0.04,0.0666666666666666,106.41847537003916,,0.902098998,0.014704539,0,18,torch_example.ResNet18,0c571e369bb70eed859f90c91ec403a2,0c571e369bb70eed859f90c91ec403a2,0c571e369bb70eed859f90c91ec403a2
ResNet152,mnist,Conf,PGD,0.0,0.07,,27.37067221188716,154.510652809,3.397797441,0.028493463,9,152,torch_example.ResNet152,0c590d68a3d5c4d99994c8bc1148d70c,0c590d68a3d5c4d99994c8bc1148d70c,0c590d68a3d5c4d99994c8bc1148d70c
ResNet50,mnist,Control,FGM,0.0,0.09,0.2388059701492537,62.17378546364283,190.19848815,1.463639367,0.013618558,5,50,torch_example.ResNet50,0c59ef22c8f1980e2b2c188fa8de4d78,0c59ef22c8f1980e2b2c188fa8de4d78,0c59ef22c8f1980e2b2c188fa8de4d78
ResNet18,mnist,Conf,PGD,0.48525,0.0,0.2247191011235954,71.954947361128,,1.389758504,0.008142105,0,18,torch_example.ResNet18,0c5f6d00bcf00ecfd3c6287b2c0a3789,0c5f6d00bcf00ecfd3c6287b2c0a3789,0c5f6d00bcf00ecfd3c6287b2c0a3789
ResNet18,mnist,FSQ,PGD,0.98875,0.04,0.4666666666666667,75.12323420754498,,1.277900253,0.006065842,0,18,torch_example.ResNet18,0c60a1d7f7754853c0d69b666878b7de,0c60a1d7f7754853c0d69b666878b7de,0c60a1d7f7754853c0d69b666878b7de
ResNet18,mnist,FSQ,Deep,0.98875,0.16,0.4666666666666667,110.92191002458344,,0.75728952,0.02768951,0,18,torch_example.ResNet18,0c617a8c03ad588d0594c00a6a9a99c8,0c617a8c03ad588d0594c00a6a9a99c8,0c617a8c03ad588d0594c00a6a9a99c8
ResNet18,mnist,Gauss-in,Deep,0.9876666666666668,0.07,0.0,59.49639533347944,,1.563119908,0.039207544,0,18,torch_example.ResNet18,0c617f1871dbe683d251d6c0877f2e66,0c617f1871dbe683d251d6c0877f2e66,0c617f1871dbe683d251d6c0877f2e66
ResNet101,mnist,Control,FGM,0.1342142857142857,0.08,0.6194029850746269,6.6940874309634015,645.438220763,13.743471526,0.069304394,2,101,torch_example.ResNet101,0c63160923f448a35005a66d36a074c6,0c63160923f448a35005a66d36a074c6,0c63160923f448a35005a66d36a074c6
ResNet101,mnist,Conf,Pixel,0.0,0.11,,37.222096175704266,109.273632033,2.391052873,0.019955623,4,101,torch_example.ResNet101,0c6685d5db237c515a236d55331bd9b2,0c6685d5db237c515a236d55331bd9b2,0c6685d5db237c515a236d55331bd9b2
ResNet152,mnist,Control,PGD,0.9427857142857144,0.08,1.0,13.319006186474825,,6.907422274,0.039712783,8,152,torch_example.ResNet152,0c6688e75ead020a74620959b5988a43,0c6688e75ead020a74620959b5988a43,0c6688e75ead020a74620959b5988a43
ResNet152,mnist,Control,Deep,0.1126428571428571,0.08,1.0,27.507413523018588,152.951270075,3.344552912,0.030622066,0,152,torch_example.ResNet152,0c740bf63f54e1e911161a9331f7dbdb,0c740bf63f54e1e911161a9331f7dbdb,0c740bf63f54e1e911161a9331f7dbdb
ResNet152,mnist,Control,Deep,0.6492142857142857,0.14,1.0,4.735858582585899,885.924905056,18.159326023,0.071282545,2,152,torch_example.ResNet152,0c745585151e8426f609d495d79052e9,0c745585151e8426f609d495d79052e9,0c745585151e8426f609d495d79052e9
ResNet152,mnist,Gauss-in,PGD,0.8017857142857143,0.14,,26.24736416148292,,3.276519481,0.028585143,2,152,torch_example.ResNet152,0c77a45b7d449e93a79b16b29c26cd7b,0c77a45b7d449e93a79b16b29c26cd7b,0c77a45b7d449e93a79b16b29c26cd7b
ResNet18,mnist,Gauss-in,PGD,0.98825,0.13,0.0909090909090909,59.24610637142639,,1.46845093,0.01712664,0,18,torch_example.ResNet18,0c77e051b629f640424ba8225be68357,0c77e051b629f640424ba8225be68357,0c77e051b629f640424ba8225be68357
ResNet101,mnist,FSQ,FGM,0.0,0.08,,25.84894049887849,107.264342164,3.559140074,0.022664682,8,101,torch_example.ResNet101,0c7acf9a33d1c8f2207000bc94d17f5b,0c7acf9a33d1c8f2207000bc94d17f5b,0c7acf9a33d1c8f2207000bc94d17f5b
ResNet152,mnist,Control,Deep,0.9471428571428572,0.08,1.0,27.746716936672502,153.314963468,3.315707592,0.032018999,4,152,torch_example.ResNet152,0c7f369b77f73b152de4a3d6304d18d9,0c7f369b77f73b152de4a3d6304d18d9,0c7f369b77f73b152de4a3d6304d18d9
