model_name,dataset,def_gen,atk_gen,accuracy,adv_accuracy,def_value,adv_failure_rate,train_time,predict_time,adv_predict_time,data.sample.random_state,Epochs,model_layers,model.init.name,data,attack,model
ResNet18,cifar100,Gauss-in,FGM,0.0403333333333333,0.01,0.2929292929292929,42.91767154438792,202.408581236,2.306742105,0.006209265,6,1,18,torch_example.ResNet18,6fe2200082918571359b4dbd45168bda,6fe2200082918571359b4dbd45168bda,6fe2200082918571359b4dbd45168bda
ResNet18,cifar100,Gauss-in,PGD,0.011,0.01,0.0909090909090909,40.47227675349365,197.624493491,2.446118873,0.007201114,8,1,18,torch_example.ResNet18,7000e28a9678034f27124a1fb5881c18,7000e28a9678034f27124a1fb5881c18,7000e28a9678034f27124a1fb5881c18
ResNet18,cifar100,Gauss-in,Deep,0.0526666666666666,0.01,0.494949494949495,65.76238397840685,199.899351769,1.505419877,0.005991017,0,1,18,torch_example.ResNet18,7058f10cb5cccf30ae281b4ac6675838,7058f10cb5cccf30ae281b4ac6675838,7058f10cb5cccf30ae281b4ac6675838
ResNet18,cifar100,Gauss-in,HSJ,0.3514166666666666,0.01,0.0,114.25246507079407,159.102519545,0.866502092,0.008806796,9,1,18,torch_example.ResNet18,70ad804318765babbea90d736735c10b,70ad804318765babbea90d736735c10b,70ad804318765babbea90d736735c10b
ResNet18,cifar100,Gauss-in,FGM,0.0105833333333333,0.0,1.0,39.34102386066576,182.325879768,2.541875889,0.020215387,7,1,18,torch_example.ResNet18,71b2961f018e99f9eb11faca4535b727,71b2961f018e99f9eb11faca4535b727,71b2961f018e99f9eb11faca4535b727
ResNet18,cifar100,Gauss-in,HSJ,0.20475,0.0,0.0,47.01513286424831,202.424551957,2.12697474,0.007347671,4,1,18,torch_example.ResNet18,72587a93519c06f2ca6b4e19fb0db90f,72587a93519c06f2ca6b4e19fb0db90f,72587a93519c06f2ca6b4e19fb0db90f
ResNet18,cifar100,Gauss-in,Pixel,0.0096666666666666,0.01,1.0,34.853369503413845,188.673080253,2.840471421,0.005847612,9,1,18,torch_example.ResNet18,72bc84c9e0d541385f51f7a9a6633199,72bc84c9e0d541385f51f7a9a6633199,72bc84c9e0d541385f51f7a9a6633199
ResNet18,cifar100,Gauss-in,HSJ,0.0111666666666666,0.02,0.0909090909090909,34.50360852486585,184.108245088,2.840282631,0.012208708,8,1,18,torch_example.ResNet18,741fe21368a5365b39c5fba90581582f,741fe21368a5365b39c5fba90581582f,741fe21368a5365b39c5fba90581582f
ResNet18,cifar100,Gauss-in,HSJ,0.13225,0.0,0.0,159.8224388047833,184.108245088,0.625694369,0.016143308,5,1,18,torch_example.ResNet18,74a6544ec8603e03f047fe5be77a4a49,74a6544ec8603e03f047fe5be77a4a49,74a6544ec8603e03f047fe5be77a4a49
ResNet18,cifar100,Gauss-in,Deep,0.04025,0.03,0.494949494949495,50.21101175100162,202.629782666,1.931847151,0.008238843,8,1,18,torch_example.ResNet18,753c62cb81ed0ad9c6d4749218f53177,753c62cb81ed0ad9c6d4749218f53177,753c62cb81ed0ad9c6d4749218f53177
ResNet18,cifar100,Gauss-in,FGM,0.01,0.0,0.494949494949495,69.09532672700523,197.008849715,1.447275883,0.00611324,1,1,18,torch_example.ResNet18,75a2c0d71126a81c34c30bc7ff0999bb,75a2c0d71126a81c34c30bc7ff0999bb,75a2c0d71126a81c34c30bc7ff0999bb
ResNet18,cifar100,Gauss-in,PGD,0.1640833333333333,0.01,0.0,46.3976321183096,202.543642067,2.133729578,0.005779127,3,1,18,torch_example.ResNet18,75c0c906a921990506db105a4bbd0f03,75c0c906a921990506db105a4bbd0f03,75c0c906a921990506db105a4bbd0f03
ResNet18,cifar100,Gauss-in,HSJ,0.0424166666666666,0.0,0.494949494949495,45.37424315025094,194.518744155,2.20389351,0.010506798,3,1,18,torch_example.ResNet18,75e0a070fdc23bff127eac3412f0538c,75e0a070fdc23bff127eac3412f0538c,75e0a070fdc23bff127eac3412f0538c
ResNet18,cifar100,Gauss-in,PGD,0.0,0.0,0.494949494949495,51.279810591004505,202.893581195,1.950085206,0.005638217,6,1,18,torch_example.ResNet18,764d1782f63aefa196a273fdd8c6913e,764d1782f63aefa196a273fdd8c6913e,764d1782f63aefa196a273fdd8c6913e
ResNet18,cifar100,Gauss-in,Deep,0.01,0.01,0.2929292929292929,34.61634138201174,186.698695393,2.859920952,0.007808623,7,1,18,torch_example.ResNet18,7654180fe71107cabcec29c45aa9ca27,7654180fe71107cabcec29c45aa9ca27,7654180fe71107cabcec29c45aa9ca27
ResNet18,cifar100,Gauss-in,Pixel,0.06625,0.0,0.2929292929292929,41.19658881879519,199.159402702,2.427385443,0.00556631,1,1,18,torch_example.ResNet18,76812849e4db75933d0917c95df19c84,76812849e4db75933d0917c95df19c84,76812849e4db75933d0917c95df19c84
ResNet18,cifar100,Gauss-in,HSJ,0.0423333333333333,0.02,0.0909090909090909,41.94355723810547,202.65120802,2.336473262,0.005531055,3,1,18,torch_example.ResNet18,76b0025ab29cfa94b971e2eb28452d05,76b0025ab29cfa94b971e2eb28452d05,76b0025ab29cfa94b971e2eb28452d05
ResNet18,cifar100,Gauss-in,HSJ,0.01,0.04,0.2929292929292929,45.784554584135655,202.506690989,2.096776978,0.005623003,9,1,18,torch_example.ResNet18,76bcadf5abfc1eadfa93f797efe78028,76bcadf5abfc1eadfa93f797efe78028,76bcadf5abfc1eadfa93f797efe78028
ResNet18,cifar100,Gauss-in,Deep,0.0098333333333333,0.02,0.494949494949495,42.24915840021358,202.041831369,2.319572832,0.03117306,3,1,18,torch_example.ResNet18,76d17950eaaa9c0ff7c7497724c2c54b,76d17950eaaa9c0ff7c7497724c2c54b,76d17950eaaa9c0ff7c7497724c2c54b
ResNet18,cifar100,Gauss-in,Deep,0.281,0.0,0.0909090909090909,48.87598329845677,202.51857726,2.045994643,0.008691032,8,1,18,torch_example.ResNet18,76e8796de36ab2c2d97ba75656368f57,76e8796de36ab2c2d97ba75656368f57,76e8796de36ab2c2d97ba75656368f57
ResNet18,cifar100,Gauss-in,FGM,0.0331666666666666,0.01,0.494949494949495,73.17320147863408,203.382524938,1.352954333,0.006085267,3,1,18,torch_example.ResNet18,76f21dde4e9dbbaa754d92b14498a0b0,76f21dde4e9dbbaa754d92b14498a0b0,76f21dde4e9dbbaa754d92b14498a0b0
ResNet18,cifar100,Gauss-in,Deep,0.0110833333333333,0.01,0.0909090909090909,95.1204019732076,203.382524938,1.040786182,0.015266699,2,1,18,torch_example.ResNet18,76f9fc0a5497f5454d905ab59b616fb5,76f9fc0a5497f5454d905ab59b616fb5,76f9fc0a5497f5454d905ab59b616fb5
ResNet18,cifar100,Gauss-in,Thresh,0.1903333333333333,0.02,0.0,110.18971495901908,196.526440744,0.889375202,0.006339496,7,1,18,torch_example.ResNet18,774fa98c3f6995c9c0634a6c0610ad7a,774fa98c3f6995c9c0634a6c0610ad7a,774fa98c3f6995c9c0634a6c0610ad7a
ResNet18,cifar100,Gauss-in,HSJ,0.0245833333333333,0.02,1.0,44.47133742186685,202.371058516,2.203666579,0.005688859,4,1,18,torch_example.ResNet18,783eb624b6d4a3b8857f1220d8e512ae,783eb624b6d4a3b8857f1220d8e512ae,783eb624b6d4a3b8857f1220d8e512ae
ResNet18,cifar100,Gauss-in,HSJ,0.03825,0.03,0.0909090909090909,42.73974084899134,202.458150686,2.269550495,0.00551363,6,1,18,torch_example.ResNet18,78bbea8e47e294d020b55ea43938f68b,78bbea8e47e294d020b55ea43938f68b,78bbea8e47e294d020b55ea43938f68b
ResNet18,cifar100,Gauss-in,HSJ,0.0918333333333333,0.02,0.2929292929292929,51.17684804513618,202.749560989,1.914928405,0.007142355,1,1,18,torch_example.ResNet18,793a77b713a4db6f7e3265d5f9890c1c,793a77b713a4db6f7e3265d5f9890c1c,793a77b713a4db6f7e3265d5f9890c1c
ResNet18,cifar100,Gauss-in,PGD,0.01,0.02,0.494949494949495,46.40891867050436,202.697114432,2.111663077,0.005797194,3,1,18,torch_example.ResNet18,79baa45e6bde913acf830d40fe47c9ba,79baa45e6bde913acf830d40fe47c9ba,79baa45e6bde913acf830d40fe47c9ba
ResNet18,cifar100,Gauss-in,PGD,0.0185833333333333,0.01,1.0,45.21063336103733,202.507597003,2.189750345,0.005786325,3,1,18,torch_example.ResNet18,79d7bf1206ab7ca58aeeebe154f2299f,79d7bf1206ab7ca58aeeebe154f2299f,79d7bf1206ab7ca58aeeebe154f2299f
ResNet18,cifar100,Gauss-in,HSJ,0.01175,0.01,0.494949494949495,42.64445263428525,202.51370337,2.32152118,0.009995707,4,1,18,torch_example.ResNet18,79e1fd9f037ea4e44aa5a498e3cf7fef,79e1fd9f037ea4e44aa5a498e3cf7fef,79e1fd9f037ea4e44aa5a498e3cf7fef
ResNet18,cifar100,Gauss-in,PGD,0.0123333333333333,0.0,0.0909090909090909,147.3418175413849,197.903414593,0.678693949,0.005594799,6,1,18,torch_example.ResNet18,7a132d4fe5585e0d1feb9cbb44da98f2,7a132d4fe5585e0d1feb9cbb44da98f2,7a132d4fe5585e0d1feb9cbb44da98f2
ResNet18,cifar100,Gauss-in,PGD,0.0114166666666666,0.0,0.0909090909090909,45.820962549770805,202.553639406,2.182407231,0.010500535,3,1,18,torch_example.ResNet18,7a8a7c91a472e6017655cd951ea3c7cc,7a8a7c91a472e6017655cd951ea3c7cc,7a8a7c91a472e6017655cd951ea3c7cc
ResNet18,cifar100,Gauss-in,Deep,0.0335,0.0,0.2929292929292929,46.6889115456585,202.259945575,2.141836181,0.015607996,4,1,18,torch_example.ResNet18,7b2a0406e09d28dd6da4dc3b86ea1c8c,7b2a0406e09d28dd6da4dc3b86ea1c8c,7b2a0406e09d28dd6da4dc3b86ea1c8c
ResNet18,cifar100,Gauss-in,HSJ,0.2375,0.0,0.0909090909090909,49.87417630584664,142.339223538,2.005045645,0.005555385,5,1,18,torch_example.ResNet18,7b492ea698fe50f70f70ee6fa2409dd9,7b492ea698fe50f70f70ee6fa2409dd9,7b492ea698fe50f70f70ee6fa2409dd9
ResNet18,cifar100,Gauss-in,Thresh,0.01,0.0,0.0909090909090909,62.21213407398978,200.625261588,1.607403467,0.005517622,5,1,18,torch_example.ResNet18,7bd6269415b4f6e509bb224a239eb659,7bd6269415b4f6e509bb224a239eb659,7bd6269415b4f6e509bb224a239eb659
ResNet18,cifar100,Gauss-in,Thresh,0.0963333333333333,0.01,0.2929292929292929,74.77989896374548,196.330015023,1.32388518,0.007814045,1,1,18,torch_example.ResNet18,7c067a463dc2d32efbd9ac2458ea84fc,7c067a463dc2d32efbd9ac2458ea84fc,7c067a463dc2d32efbd9ac2458ea84fc
ResNet18,cifar100,Gauss-in,Deep,0.0103333333333333,0.0,0.494949494949495,52.4095112969776,147.638174662,1.90805061,0.012372085,3,1,18,torch_example.ResNet18,7c363605e4eef593af6ec0646b474c4b,7c363605e4eef593af6ec0646b474c4b,7c363605e4eef593af6ec0646b474c4b
ResNet18,cifar100,Gauss-in,FGM,0.10625,0.0,0.0909090909090909,55.38424470212592,194.330659592,1.80556764,0.005686763,3,1,18,torch_example.ResNet18,7c381f18cf5bdb4b25fd09ef4d60822b,7c381f18cf5bdb4b25fd09ef4d60822b,7c381f18cf5bdb4b25fd09ef4d60822b
ResNet18,cifar100,Gauss-in,PGD,0.1873333333333333,0.03,0.0,33.89235130665175,190.337865562,2.862002672,0.006056573,0,1,18,torch_example.ResNet18,7c507e97f200d278e53dc63d30ac4567,7c507e97f200d278e53dc63d30ac4567,7c507e97f200d278e53dc63d30ac4567
ResNet18,cifar100,Gauss-in,PGD,0.3613333333333333,0.01,0.0,34.745895898219295,189.032743178,2.849257371,0.005636939,7,1,18,torch_example.ResNet18,7ce1f01e2e779f4b836b16b31ac6bee0,7ce1f01e2e779f4b836b16b31ac6bee0,7ce1f01e2e779f4b836b16b31ac6bee0
ResNet18,cifar100,Gauss-in,Deep,0.0545833333333333,0.0,0.494949494949495,43.338207441397394,203.186243545,2.307432769,0.018615734,3,1,18,torch_example.ResNet18,7cf942245472afd6b10eb06c62e1510c,7cf942245472afd6b10eb06c62e1510c,7cf942245472afd6b10eb06c62e1510c
ResNet18,cifar100,Gauss-in,PGD,0.0334166666666666,0.01,0.494949494949495,92.45101681316991,197.448495251,1.07083733,0.005862886,1,1,18,torch_example.ResNet18,7cfe2d08d654f24e708770640cf9bfea,7cfe2d08d654f24e708770640cf9bfea,7cfe2d08d654f24e708770640cf9bfea
ResNet18,cifar100,Gauss-in,HSJ,0.1934166666666666,0.01,0.0,44.2517595491909,202.311879649,2.237199176,0.010173397,7,1,18,torch_example.ResNet18,7cffd130278e4e5b109cfcb4d025a03e,7cffd130278e4e5b109cfcb4d025a03e,7cffd130278e4e5b109cfcb4d025a03e
ResNet18,cifar100,Gauss-in,PGD,0.0095833333333333,0.0,0.2929292929292929,36.308742061127134,195.515804931,2.754157658,0.005843193,9,1,18,torch_example.ResNet18,7d4cc6e622bf6b23dbaec292c2735e8e,7d4cc6e622bf6b23dbaec292c2735e8e,7d4cc6e622bf6b23dbaec292c2735e8e
ResNet18,cifar100,Gauss-in,PGD,0.0254166666666666,0.01,1.0,35.765657197321644,194.422543555,2.768018478,0.007770999,8,1,18,torch_example.ResNet18,7da90a2dfac67bd25bfd989cac63496e,7da90a2dfac67bd25bfd989cac63496e,7da90a2dfac67bd25bfd989cac63496e
ResNet18,cifar100,Gauss-in,Deep,0.00975,0.01,0.494949494949495,46.97325071466064,192.556321865,2.107582475,0.005781135,6,1,18,torch_example.ResNet18,7e444b70993dd6e372e5ea529e9bf67d,7e444b70993dd6e372e5ea529e9bf67d,7e444b70993dd6e372e5ea529e9bf67d
ResNet18,cifar100,Gauss-in,Thresh,0.0250833333333333,0.0,0.494949494949495,35.275256374178504,187.107006288,2.834848284,0.005600241,3,1,18,torch_example.ResNet18,7e50693662ff4cabfbdfdd70f395846c,7e50693662ff4cabfbdfdd70f395846c,7e50693662ff4cabfbdfdd70f395846c
ResNet18,cifar100,Gauss-in,HSJ,0.0089166666666666,0.01,0.0909090909090909,34.43402180245811,190.722587901,2.875063522,0.007529688,7,1,18,torch_example.ResNet18,7f0471b3284ebc3cf532c2981a5fe06f,7f0471b3284ebc3cf532c2981a5fe06f,7f0471b3284ebc3cf532c2981a5fe06f
ResNet18,cifar100,Gauss-in,PGD,0.01,0.0,0.494949494949495,102.18681615720426,195.595531787,0.978599821,0.005653784,3,1,18,torch_example.ResNet18,7f0e5377603889a023989018d1606d74,7f0e5377603889a023989018d1606d74,7f0e5377603889a023989018d1606d74
ResNet18,cifar100,Gauss-in,PGD,0.0096666666666666,0.01,1.0,52.96984380670867,202.859607705,1.868987954,0.005796082,4,1,18,torch_example.ResNet18,7f20804e0025ad208b5e46f2fe337854,7f20804e0025ad208b5e46f2fe337854,7f20804e0025ad208b5e46f2fe337854
ResNet18,cifar100,Gauss-in,Deep,0.023,0.0,1.0,49.57935005315472,202.354653587,2.016968756,0.008457229,2,1,18,torch_example.ResNet18,7f2e1e8d653ef638b76a298c9a712a95,7f2e1e8d653ef638b76a298c9a712a95,7f2e1e8d653ef638b76a298c9a712a95
ResNet18,cifar100,Gauss-in,PGD,0.1159166666666666,0.02,0.2929292929292929,74.6990353949679,195.816794569,1.311931265,0.005564336,7,1,18,torch_example.ResNet18,7ff489e9470181084b94efbfd7db185c,7ff489e9470181084b94efbfd7db185c,7ff489e9470181084b94efbfd7db185c
ResNet18,cifar100,Gauss-in,Thresh,0.0096666666666666,0.0,1.0,51.39150390559396,193.582218651,1.945846928,0.006006348,6,1,18,torch_example.ResNet18,8023e825b93c8c5697fac8965574183b,8023e825b93c8c5697fac8965574183b,8023e825b93c8c5697fac8965574183b
ResNet18,cifar100,Gauss-in,Thresh,0.1905833333333333,0.02,0.0,55.35712708621206,196.463259598,1.770323085,0.007269394,1,1,18,torch_example.ResNet18,80242bba77b23813e91ba682bef90fa7,80242bba77b23813e91ba682bef90fa7,80242bba77b23813e91ba682bef90fa7
ResNet18,cifar100,Gauss-in,Deep,0.184,0.01,0.0,100.53635127888586,201.362280579,0.98471845,0.011108115,3,1,18,torch_example.ResNet18,802633e1f09daa9c9c8455eab3e198c2,802633e1f09daa9c9c8455eab3e198c2,802633e1f09daa9c9c8455eab3e198c2
ResNet18,cifar100,Gauss-in,Thresh,0.0101666666666666,0.0,0.494949494949495,36.96802876297774,195.415378533,2.705040094,0.005743473,7,1,18,torch_example.ResNet18,80320962dbe19a5750fc11a1da48ccec,80320962dbe19a5750fc11a1da48ccec,80320962dbe19a5750fc11a1da48ccec
ResNet18,cifar100,Gauss-in,Thresh,0.0144166666666666,0.0,1.0,40.39387500386262,190.317173548,2.475622851,0.00724249,2,1,18,torch_example.ResNet18,8173e73b44e589e6e3dbfd85f2772f4c,8173e73b44e589e6e3dbfd85f2772f4c,8173e73b44e589e6e3dbfd85f2772f4c
ResNet18,cifar100,Gauss-in,FGM,0.0115833333333333,0.0,0.2929292929292929,45.69886567399816,201.695285475,2.188238122,0.008869613,7,1,18,torch_example.ResNet18,81a9a22b3268ee1da596f5b04e0254d1,81a9a22b3268ee1da596f5b04e0254d1,81a9a22b3268ee1da596f5b04e0254d1
ResNet18,cifar100,Gauss-in,Thresh,0.0410833333333333,0.01,0.494949494949495,77.96575672614107,198.21552825,1.269788227,0.007263853,8,1,18,torch_example.ResNet18,81fecd3ab4cc3f4249e7d6792e72dac1,81fecd3ab4cc3f4249e7d6792e72dac1,81fecd3ab4cc3f4249e7d6792e72dac1
ResNet18,cifar100,Gauss-in,PGD,0.2726666666666666,0.01,0.0,34.81991539833293,191.160164705,2.843200475,0.006194131,7,1,18,torch_example.ResNet18,822c0eacbc7f688af7500b93a1193838,822c0eacbc7f688af7500b93a1193838,822c0eacbc7f688af7500b93a1193838
ResNet18,cifar100,Gauss-in,PGD,0.0230833333333333,0.0,0.494949494949495,55.61316269730517,196.943886946,1.798135462,0.005552852,5,1,18,torch_example.ResNet18,82493d0a242e02f2f61e36cd938e4af3,82493d0a242e02f2f61e36cd938e4af3,82493d0a242e02f2f61e36cd938e4af3
ResNet18,cifar100,Gauss-in,Deep,0.01175,0.02,1.0,45.60560592261166,202.089379148,2.148858633,0.005713904,2,1,18,torch_example.ResNet18,826e1986d325efa0926af9b1926116d7,826e1986d325efa0926af9b1926116d7,826e1986d325efa0926af9b1926116d7
ResNet18,cifar100,Gauss-in,Thresh,0.09125,0.0,0.0,57.84215645267484,197.780769657,1.728842874,0.006934865,6,1,18,torch_example.ResNet18,827fb742212d8b00f3bdccd9af9d9d99,827fb742212d8b00f3bdccd9af9d9d99,827fb742212d8b00f3bdccd9af9d9d99
ResNet18,cifar100,Gauss-in,PGD,0.2788333333333333,0.0,0.0909090909090909,44.18096886068941,202.437564323,2.263417996,0.010530784,7,1,18,torch_example.ResNet18,82bac22b1fb7cc7d65a935f3d3c5b59e,82bac22b1fb7cc7d65a935f3d3c5b59e,82bac22b1fb7cc7d65a935f3d3c5b59e
ResNet18,cifar100,Gauss-in,PGD,0.011,0.02,0.494949494949495,42.171776701535386,193.051907656,2.323829055,0.005810454,8,1,18,torch_example.ResNet18,8320b16a84fb50533f5274d8a9578900,8320b16a84fb50533f5274d8a9578900,8320b16a84fb50533f5274d8a9578900
ResNet18,cifar100,Gauss-in,FGM,0.0991666666666666,0.02,0.2929292929292929,51.40620293808019,191.510697261,1.906384724,0.005564363,8,1,18,torch_example.ResNet18,832a65d078c3a1e76c6b5c9412d2f0d8,832a65d078c3a1e76c6b5c9412d2f0d8,832a65d078c3a1e76c6b5c9412d2f0d8
ResNet18,cifar100,Gauss-in,FGM,0.0094166666666666,0.0,0.494949494949495,77.73552800007289,146.663802319,1.28641308,0.0056094,5,1,18,torch_example.ResNet18,839f079e73b7145e7ba2ebbdd22c1744,839f079e73b7145e7ba2ebbdd22c1744,839f079e73b7145e7ba2ebbdd22c1744
ResNet18,cifar100,Gauss-in,PGD,0.036,0.05,0.0909090909090909,33.392157884269444,187.328705133,2.844979361,0.005613589,3,1,18,torch_example.ResNet18,8401345e05e8bc4a8693d84c30762fb4,8401345e05e8bc4a8693d84c30762fb4,8401345e05e8bc4a8693d84c30762fb4
ResNet18,cifar100,Gauss-in,Deep,0.0218333333333333,0.01,0.494949494949495,45.56254819067882,202.404197456,2.172837208,0.023609205,6,1,18,torch_example.ResNet18,840476ed8a17dfb9e01c4a9694630278,840476ed8a17dfb9e01c4a9694630278,840476ed8a17dfb9e01c4a9694630278
ResNet18,cifar100,Gauss-in,PGD,0.008,0.01,0.494949494949495,38.29540359797401,185.26544019,2.585166644,0.00565988,0,1,18,torch_example.ResNet18,84f1e2aa3ac8b3b9c14a61c94bcbaa2d,84f1e2aa3ac8b3b9c14a61c94bcbaa2d,84f1e2aa3ac8b3b9c14a61c94bcbaa2d
ResNet18,cifar100,Gauss-in,Pixel,0.0321666666666666,0.0,0.2929292929292929,49.827858277913336,194.75098587,2.006909457,0.005700664,5,1,18,torch_example.ResNet18,85007a77d3c827cddbcc3d87cb88eae9,85007a77d3c827cddbcc3d87cb88eae9,85007a77d3c827cddbcc3d87cb88eae9
ResNet18,cifar100,Gauss-in,FGM,0.0084166666666666,0.01,1.0,45.72639903724923,202.603715988,2.165051307,0.005812148,6,1,18,torch_example.ResNet18,854fb84478b55b8f7433a8444a6c3957,854fb84478b55b8f7433a8444a6c3957,854fb84478b55b8f7433a8444a6c3957
ResNet18,cifar100,Gauss-in,Thresh,0.1308333333333333,0.0,0.0909090909090909,78.77996927896318,194.526756051,1.2693582,0.007577573,4,1,18,torch_example.ResNet18,85740ddf28118bb3d9380516daa712c7,85740ddf28118bb3d9380516daa712c7,85740ddf28118bb3d9380516daa712c7
ResNet18,cifar100,Gauss-in,Deep,0.10475,0.02,0.2929292929292929,36.83855067539562,189.732469163,2.660256666,0.016912827,3,1,18,torch_example.ResNet18,859cad0b2e6f66434ba95444e3b2698c,859cad0b2e6f66434ba95444e3b2698c,859cad0b2e6f66434ba95444e3b2698c
ResNet18,cifar100,Gauss-in,Deep,0.0119166666666666,0.0,0.2929292929292929,38.86399576550338,195.923910989,2.57307562,0.008713786,8,1,18,torch_example.ResNet18,85a10c86bc9bc4f969bde64270d51703,85a10c86bc9bc4f969bde64270d51703,85a10c86bc9bc4f969bde64270d51703
ResNet18,cifar100,Gauss-in,Deep,0.0080833333333333,0.0,1.0,37.08734537544429,196.132176034,2.696337497,0.012690893,0,1,18,torch_example.ResNet18,85bc0fdd1bd3c072280861e8b6facb37,85bc0fdd1bd3c072280861e8b6facb37,85bc0fdd1bd3c072280861e8b6facb37
ResNet18,cifar100,Gauss-in,PGD,0.00975,0.02,1.0,44.86802357471445,202.68187147,2.184183572,0.01086875,4,1,18,torch_example.ResNet18,85e0db2bfbdbae4e29e5888fc421d637,85e0db2bfbdbae4e29e5888fc421d637,85e0db2bfbdbae4e29e5888fc421d637
ResNet18,cifar100,Gauss-in,Deep,0.0100833333333333,0.0,0.0909090909090909,45.92148013681278,202.383272915,2.177630157,0.007094518,0,1,18,torch_example.ResNet18,86028fc5e4c567071b6d5117dbd20be9,86028fc5e4c567071b6d5117dbd20be9,86028fc5e4c567071b6d5117dbd20be9
ResNet18,cifar100,Gauss-in,PGD,0.2709166666666666,0.0,0.0,46.75240105452864,202.318711711,2.138927579,0.01046432,4,1,18,torch_example.ResNet18,868b140184f96f10ef2490b10832e527,868b140184f96f10ef2490b10832e527,868b140184f96f10ef2490b10832e527
ResNet18,cifar100,Gauss-in,FGM,0.01,0.01,0.494949494949495,47.9556124943361,202.411491021,2.064409041,0.005635263,0,1,18,torch_example.ResNet18,86a98b0349a61e34a57ceb7d517d274a,86a98b0349a61e34a57ceb7d517d274a,86a98b0349a61e34a57ceb7d517d274a
ResNet18,cifar100,Gauss-in,PGD,0.0428333333333333,0.01,1.0,90.6821370856632,192.985727912,1.091725484,0.005556295,9,1,18,torch_example.ResNet18,86ac524916a84c24b0c1becaf3ac8d72,86ac524916a84c24b0c1becaf3ac8d72,86ac524916a84c24b0c1becaf3ac8d72
ResNet18,cifar100,Gauss-in,PGD,0.01125,0.02,0.494949494949495,53.54402369029758,202.806458531,1.830269622,0.005748348,9,1,18,torch_example.ResNet18,870517facdcc0aad9c1a42f8b0682c55,870517facdcc0aad9c1a42f8b0682c55,870517facdcc0aad9c1a42f8b0682c55
ResNet18,cifar100,Gauss-in,FGM,0.01,0.01,0.2929292929292929,44.46463000911304,202.525979166,2.226488784,0.010828736,4,1,18,torch_example.ResNet18,87199f54d547922f61037f86ef327f81,87199f54d547922f61037f86ef327f81,87199f54d547922f61037f86ef327f81
ResNet18,cifar100,Gauss-in,Thresh,0.0105833333333333,0.02,0.2929292929292929,34.46678451521492,190.974923294,2.843317164,0.006086112,4,1,18,torch_example.ResNet18,872833989a0bbc71f5d1134780497f65,872833989a0bbc71f5d1134780497f65,872833989a0bbc71f5d1134780497f65
ResNet18,cifar100,Gauss-in,FGM,0.0390833333333333,0.0,0.0909090909090909,82.87466378287588,197.767038309,1.206641396,0.005734327,5,1,18,torch_example.ResNet18,8748cd9f723d011b8baec72366d65902,8748cd9f723d011b8baec72366d65902,8748cd9f723d011b8baec72366d65902
ResNet18,cifar100,Gauss-in,FGM,0.0,0.0,0.2929292929292929,39.73628306846325,176.295391891,2.516591696,0.038988987,7,1,18,torch_example.ResNet18,87803edbb3a67b7d1fe211969b7bb4c4,87803edbb3a67b7d1fe211969b7bb4c4,87803edbb3a67b7d1fe211969b7bb4c4
ResNet18,cifar100,Gauss-in,FGM,0.0134166666666666,0.01,0.2929292929292929,44.02083623567932,202.617223837,2.248935015,0.008652388,0,1,18,torch_example.ResNet18,87d74b00a6467f9626b792af701f4bb7,87d74b00a6467f9626b792af701f4bb7,87d74b00a6467f9626b792af701f4bb7
ResNet18,cifar100,Gauss-in,Pixel,0.01,0.01,0.2929292929292929,161.11275076335102,202.617223837,0.614476505,0.005590451,1,1,18,torch_example.ResNet18,87f501582eb500d4481802f5e59adf7c,87f501582eb500d4481802f5e59adf7c,87f501582eb500d4481802f5e59adf7c
ResNet18,cifar100,Gauss-in,PGD,0.0096666666666666,0.01,1.0,41.17901698315833,201.701279411,2.40413704,0.00628898,6,1,18,torch_example.ResNet18,87f89b5fa1300f531e776abbdcf6af36,87f89b5fa1300f531e776abbdcf6af36,87f89b5fa1300f531e776abbdcf6af36
ResNet18,cifar100,Gauss-in,Deep,0.01425,0.02,1.0,97.12582445602968,201.016286752,1.009000444,0.005616371,7,1,18,torch_example.ResNet18,880de00152d871998fdd03d919c80c77,880de00152d871998fdd03d919c80c77,880de00152d871998fdd03d919c80c77
ResNet18,cifar100,Gauss-in,FGM,0.13225,0.0,0.0,54.42704829407841,135.411047652,1.837321757,0.024024369,5,1,18,torch_example.ResNet18,8818ce6b07144f2772f6c27cf1595a03,8818ce6b07144f2772f6c27cf1595a03,8818ce6b07144f2772f6c27cf1595a03
ResNet18,cifar100,Gauss-in,FGM,0.028,0.01,0.2929292929292929,102.9919222062188,145.357935708,0.961240434,0.006057089,5,1,18,torch_example.ResNet18,88b8fff0276c21c1f776aa191961df69,88b8fff0276c21c1f776aa191961df69,88b8fff0276c21c1f776aa191961df69
ResNet18,cifar100,Gauss-in,Thresh,0.317,0.02,0.0909090909090909,97.25306639885925,192.760401131,1.007680309,0.007494882,5,1,18,torch_example.ResNet18,88c83f07ad10a71054ac13ef662053c5,88c83f07ad10a71054ac13ef662053c5,88c83f07ad10a71054ac13ef662053c5
ResNet18,cifar100,Gauss-in,HSJ,0.011,0.0,0.494949494949495,46.68658974554884,194.298625271,2.141942698,0.009633781,5,1,18,torch_example.ResNet18,88fa6b20911ceb16e89c6c79304a010f,88fa6b20911ceb16e89c6c79304a010f,88fa6b20911ceb16e89c6c79304a010f
