param,covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
mu_,Atk: Deep,0.7849663953271825,2.19233326685319,0.02280602712150058,0.7402674035385977,0.8296653871157673,2.096496050008863,2.2925514946383325,0.0,34.419252031282056,1.2993110261109301e-259,860.0016297546506
mu_,Atk: FGM,-2.364295896968092,0.0940154736493843,0.02227923619396124,-2.407962397511317,-2.320629396424867,0.08999848901533382,0.09821175202188241,0.0,-106.12104815374826,0.0,inf
mu_,Atk: HSJ,1.0472882666845513,2.849912427696828,0.04335614351959269,0.9623117868776,1.1322647464915025,2.6177411433608992,3.10267532224865,0.0,24.155475595085633,6.540197681754049e-129,425.81938999768585
mu_,Atk: PGD,-0.55748508977431,0.5726474112637042,0.02219093036689759,-0.6009785140768655,-0.5139916654717545,0.5482748788376547,0.5981033789514935,0.0,-25.12220445727303,2.8451842786484015e-139,460.23948309242405
mu_,Atk: Pixel,0.9482462602252791,2.5811789714254205,0.04657853201866076,0.8569540150159582,1.0395385054346,2.355973493327023,2.827911647308165,0.0,20.358010850264307,3.942682640650166e-92,303.63820714173454
mu_,Atk: Thresh,0.7466861813265214,2.1099962734026234,0.04710609556689268,0.6543599305631098,0.839012432089933,1.9239106867599522,2.3140805362803456,0.0,15.851158376439733,1.3801321102910231e-56,185.56316694108068
mu_,Def: Conf,-0.0934592873165118,0.910775096769638,0.020453542163202245,-0.13354749331265967,-0.05337108132036394,0.8749859120112935,0.9480281516635857,0.0,-4.569344838697594,4.8925121875837976e-06,17.64099312461521
mu_,Def: Control,-0.11063763939511596,0.8952630982375839,0.02040784338689133,-0.15063627743555688,-0.07063900135467505,0.8601605015524791,0.9317982093101933,0.0,-5.421329304505658,5.9157468398338706e-08,24.01086444444607
mu_,Def: FSQ,-0.06817558394157172,0.93409644684146,0.0186269822989515,-0.10468379838818176,-0.031667369494961684,0.9006092516649914,0.9688287904979311,0.0,-3.6600444906961274,0.0002521714601546546,11.953307373602737
mu_,Def: Gauss-in,-0.06592411226054032,0.9362019078423816,0.018866565831032283,-0.10290190180131759,-0.02894632271976305,0.9022154748534396,0.9714686088598669,0.0,-3.4942295726181603,0.0004754319982725416,11.038473374469385
mu_,Def: Gauss-out,0.04292346181470733,1.0438579967962476,0.027208015953293103,-0.010403269544538372,0.09625019317395303,0.9896506572969045,1.1010345008527314,0.0,1.5776035227409562,0.11465672258945586,3.124607148933878
mu_,Data: cifar,0.1706395997337325,1.1860632144862482,0.023584641138881975,0.1244145525132221,0.2168646469542429,1.1324852483075545,1.2421759584592975,0.0,7.235200176627391,4.648429903389513e-13,40.968321733036134
mu_,Data: cifar100,-0.1247176989702538,0.8827460675370494,0.018846881851765983,-0.16165690862059667,-0.0877784893199109,0.8507330336453627,0.9159637500063975,0.0,-6.6174181995292525,3.655263575119632e-11,34.67123360343614
mu_,Data: mnist,-0.2399418746076071,0.786673585448506,0.020378713262423024,-0.27988341865322497,-0.20000033056198924,0.7558718568783825,0.8187304824367603,0.0,-11.77414253381953,5.305382433865458e-32,103.89424228609344
lambda_,model_layers,-0.0033080849325166552,0.9966973807518,0.00014487765506833892,-0.0035920399186152164,-0.003024129946418094,0.9964144037391726,0.9969804381285708,0.0,-22.833644918922996,2.124805363061068e-115,380.9344002188468
lambda_,atk_value,-0.2327258157219359,0.79237079935858,0.018106689571158772,-0.2682142751606541,-0.1972373562832177,0.764743897923857,0.8209957416864125,0.0,-12.853029528524809,8.270660164003208e-38,123.18526511582483
lambda_,data.sample.random_state,-0.027656215453362745,0.9727227163638965,0.002126490166004381,-0.03182405959220993,-0.023488371314515557,0.9686769965131491,0.9767853333322277,0.0,-13.005569409863789,1.1374847949178325e-38,126.04742034519371
lambda_,accuracy,-0.14784312995890175,0.8625664151584885,0.023836841916903752,-0.19456248162120782,-0.10112377829659569,0.8231947421075763,0.9038211525191402,0.0,-6.2022951897021095,5.564557756340927e-10,30.74301391505061
